Customer_ID,Age,Gender,City,State,Customer_Segment,Account_Type,Registration_Date
CUST113816,46,Female,Mysuru,Delhi,Mass,Digital,24-02-2022
CUST113817,62,Male,Hyderabad,Delhi,Affluent,Current,10-03-2024
CUST113818,60,Male,Chennai,Karnataka,Mass,Digital,07-02-2024
CUST113819,66,Male,Mysuru,Uttar Pradesh,Mass,Current,18-04-2024
CUST113820,38,Female,Hyderabad,Telangana,Mass,Digital,10-07-2025
CUST113821,32,Female,Jaipur,West Bengal,Mass,Savings,24-02-2023
CUST113822,31,Male,Mumbai,Karnataka,Mass,Savings,29-02-2020
CUST113823,59,Male,Noida,Maharashtra,Mass,Current,19-12-2025
CUST113824,61,Female,Hyderabad,Rajasthan,Mass,Digital,02-01-2025
CUST113825,33,Female,Mysuru,Kerala,Affluent,Digital,20-12-2021
CUST113826,32,Male,Mysuru,Gujarat,Affluent,Savings,10-08-2022
CUST113827,59,Female,Surat,Uttar Pradesh,Mass,Current,16-06-2024
CUST113828,21,Male,New Delhi,Uttar Pradesh,Affluent,Current,27-08-2023
CUST113829,44,Male,Kochi,Gujarat,Mass,Savings,19-12-2022
CUST113830,40,Male,Kolkata,Kerala,Affluent,Savings,25-12-2022
CUST113831,46,Female,Mysuru,Delhi,Mass,Current,10-08-2023
CUST113832,58,Male,Lucknow,Tamil Nadu,Affluent,Savings,08-07-2025
CUST113833,69,Male,Surat,Telangana,Affluent,Savings,02-09-2021
CUST113834,26,Female,Kochi,Kerala,Affluent,Current,22-12-2020
CUST113835,69,Female,Mumbai,Gujarat,Mass,Savings,13-04-2025
CUST113836,60,Female,Mysuru,Maharashtra,Affluent,Current,29-02-2020
CUST113837,60,Male,Nagpur,West Bengal,Mass,Digital,27-08-2022
CUST113838,24,Male,Mysuru,Tamil Nadu,Affluent,Savings,08-04-2023
CUST113839,59,Other,Nagpur,Karnataka,Mass,Savings,01-07-2022
CUST113840,21,Female,Kochi,Uttar Pradesh,Mass,Savings,10-07-2024
CUST113841,22,Female,Bengaluru,Rajasthan,Mass,Savings,25-12-2022
CUST113842,22,Female,Kolkata,Kerala,Mass,Savings,04-09-2024
CUST113843,28,Female,Chennai,West Bengal,Mass,Digital,30-06-2023
CUST113844,58,Male,Pune,Uttar Pradesh,Mass,Savings,29-06-2025
CUST113845,45,Male,Noida,Kerala,Premium,Savings,21-11-2023
CUST113846,33,Male,Hyderabad,Karnataka,Mass,Savings,26-07-2025
CUST113847,58,Male,Jaipur,Delhi,Mass,Current,03-03-2022
CUST113848,47,Female,Mumbai,Uttar Pradesh,Mass,Digital,07-09-2020
CUST113849,21,Male,Jaipur,Telangana,Mass,Digital,17-01-2020
CUST113850,19,Female,Bengaluru,Karnataka,Mass,Savings,21-01-2024
CUST113851,63,Female,Surat,Telangana,Affluent,Savings,18-07-2023
CUST113852,20,Other,Lucknow,Tamil Nadu,Premium,Digital,03-05-2021
CUST113853,67,Female,Mysuru,Kerala,Mass,Savings,30-01-2022
CUST113854,38,Female,Chennai,Tamil Nadu,Mass,Digital,31-07-2025
CUST113855,23,Female,Hyderabad,Tamil Nadu,Premium,Current,23-04-2020
CUST113856,60,Female,Nagpur,Karnataka,Premium,Current,06-12-2021
CUST113857,35,Female,Lucknow,Telangana,Mass,Savings,07-07-2022
CUST113858,61,Female,Chennai,West Bengal,Affluent,Current,13-11-2020
CUST113859,22,Female,Mumbai,Uttar Pradesh,Mass,Current,30-03-2025
CUST113860,26,Male,Kochi,Tamil Nadu,Mass,Digital,15-02-2025
CUST113861,37,Male,Pune,Tamil Nadu,Mass,Current,26-10-2023
CUST113862,45,Male,Chennai,Uttar Pradesh,Mass,Digital,06-08-2024
CUST113863,43,Male,Noida,Telangana,Mass,Digital,06-12-2021
CUST113864,35,Male,Chennai,West Bengal,Mass,Savings,08-12-2024
CUST113865,36,Female,Hyderabad,Gujarat,Affluent,Digital,20-05-2021
CUST113866,20,Female,Mysuru,Gujarat,Mass,Savings,24-03-2021
CUST113867,26,Male,Hyderabad,Maharashtra,Mass,Savings,03-06-2024
CUST113868,53,Female,Jaipur,Tamil Nadu,Mass,Savings,15-06-2021
CUST113869,48,Female,Lucknow,Karnataka,Mass,Savings,13-11-2020
CUST113870,66,Female,Bengaluru,Tamil Nadu,Premium,Savings,24-06-2023
CUST113871,34,Female,Chennai,Tamil Nadu,Mass,Digital,04-04-2020
CUST113872,40,Male,Jaipur,Gujarat,Mass,Savings,22-04-2024
CUST113873,51,Male,Hyderabad,Kerala,Mass,Digital,01-02-2022
CUST113874,58,Female,Pune,Uttar Pradesh,Mass,Digital,11-08-2021
CUST113875,58,Male,Kochi,Tamil Nadu,Mass,Savings,13-10-2022
CUST113876,22,Male,Nagpur,Telangana,Affluent,Savings,24-03-2023
CUST113877,32,Female,Kochi,Maharashtra,Mass,Savings,03-06-2023
CUST113878,64,Female,Kochi,Tamil Nadu,Premium,Digital,06-10-2020
CUST113879,20,Male,Noida,Uttar Pradesh,Premium,Digital,29-01-2022
CUST113880,36,Male,Kochi,Telangana,Premium,Savings,20-01-2023
CUST113881,45,Male,Surat,Uttar Pradesh,Mass,Savings,27-11-2025
CUST113882,20,Male,Mumbai,Gujarat,Premium,Savings,23-07-2025
CUST113883,55,Female,Pune,Karnataka,Mass,Digital,10-06-2025
CUST113884,21,Male,Mysuru,Uttar Pradesh,Affluent,Savings,30-04-2020
CUST113885,41,Female,Kochi,Gujarat,Affluent,Current,20-09-2022
CUST113886,48,Female,Kochi,Karnataka,Mass,Current,12-02-2025
CUST113887,62,Female,Ahmedabad,Maharashtra,Mass,Savings,20-12-2023
CUST113888,62,Female,Hyderabad,Karnataka,Affluent,Current,11-10-2023
CUST113889,28,Male,Lucknow,Tamil Nadu,Mass,Digital,22-10-2025
CUST113890,54,Female,Chennai,Delhi,Affluent,Savings,15-04-2022
CUST113891,18,Female,Noida,Telangana,Mass,Digital,25-06-2022
CUST113892,26,Female,Nagpur,Gujarat,Premium,Savings,14-06-2023
CUST113893,34,Male,Kolkata,Karnataka,Mass,Savings,30-06-2021
CUST113894,18,Male,Bengaluru,West Bengal,Affluent,Savings,08-02-2023
CUST113895,20,Male,Hyderabad,Telangana,Affluent,Savings,07-10-2022
CUST113896,64,Female,Mumbai,Rajasthan,Premium,Digital,03-06-2022
CUST113897,43,Female,Jaipur,Kerala,Mass,Digital,07-04-2022
CUST113898,48,Female,Mumbai,Tamil Nadu,Mass,Current,04-03-2021
CUST113899,43,Female,Mumbai,Delhi,Affluent,Savings,23-06-2023
CUST113900,40,Male,Bengaluru,Gujarat,Premium,Digital,22-10-2024
CUST113901,47,Female,Chennai,Tamil Nadu,Affluent,Savings,22-03-2021
CUST113902,27,Female,Surat,Tamil Nadu,Mass,Savings,18-09-2022
CUST113903,25,Male,Bengaluru,Telangana,Affluent,Digital,19-08-2021
CUST113904,61,Female,Surat,Uttar Pradesh,Affluent,Current,27-08-2021
CUST113905,42,Female,Kochi,Gujarat,Premium,Savings,01-01-2025
CUST113906,39,Male,Ahmedabad,West Bengal,Mass,Savings,08-08-2022
CUST113907,32,Female,New Delhi,West Bengal,Mass,Current,13-06-2023
CUST113908,58,Female,Hyderabad,Telangana,Mass,Current,20-08-2024
CUST113909,27,Male,Jaipur,Maharashtra,Affluent,Savings,18-03-2024
CUST113910,37,Male,Pune,Uttar Pradesh,Affluent,Savings,26-07-2021
CUST113911,58,Male,Kochi,Telangana,Affluent,Savings,26-12-2022
CUST113912,64,Female,Nagpur,Delhi,Affluent,Current,22-06-2023
CUST113913,40,Male,Bengaluru,Karnataka,Mass,Savings,21-08-2022
CUST113914,18,Male,Ahmedabad,Delhi,Mass,Digital,02-10-2025
CUST113915,19,Male,Surat,Maharashtra,Affluent,Savings,19-09-2020
CUST113916,36,Male,Noida,Delhi,Mass,Savings,08-08-2025
CUST113917,31,Male,Kolkata,Tamil Nadu,Premium,Savings,15-12-2024
CUST113918,25,Male,Surat,Gujarat,Mass,Savings,31-12-2023
CUST113919,55,Male,Bengaluru,Kerala,Mass,Savings,24-05-2020
CUST113920,29,Male,Chennai,Maharashtra,Mass,Savings,27-05-2021
CUST113921,43,Female,Surat,Tamil Nadu,Mass,Savings,18-03-2021
CUST113922,44,Female,Kolkata,Delhi,Premium,Digital,28-01-2021
CUST113923,46,Male,Lucknow,Kerala,Mass,Savings,18-11-2021
CUST113924,32,Female,Mysuru,West Bengal,Mass,Digital,30-01-2025
CUST113925,63,Female,Lucknow,Kerala,Premium,Savings,08-04-2025
CUST113926,18,Male,Nagpur,Rajasthan,Affluent,Savings,27-11-2021
CUST113927,60,Male,Pune,Tamil Nadu,Premium,Savings,30-04-2025
CUST113928,45,Female,Jaipur,Kerala,Mass,Digital,17-08-2025
CUST113929,20,Male,Chennai,Rajasthan,Mass,Savings,23-10-2022
CUST113930,68,Female,Mumbai,Telangana,Mass,Digital,07-04-2024
CUST113931,35,Female,Ahmedabad,Telangana,Mass,Savings,27-01-2020
CUST113932,69,Female,Kolkata,Tamil Nadu,Mass,Savings,25-07-2020
CUST113933,51,Female,Lucknow,Kerala,Premium,Savings,11-05-2024
CUST113934,49,Female,Noida,Telangana,Premium,Savings,18-10-2025
CUST113935,46,Female,Ahmedabad,Maharashtra,Premium,Savings,24-09-2021
CUST113936,42,Female,Mumbai,Rajasthan,Mass,Current,05-10-2023
CUST113937,43,Male,Noida,Tamil Nadu,Mass,Digital,02-01-2021
CUST113938,56,Female,Ahmedabad,Rajasthan,Mass,Savings,17-09-2025
CUST113939,25,Female,Noida,Delhi,Mass,Savings,11-05-2023
CUST113940,36,Female,Mumbai,Kerala,Mass,Current,29-11-2024
CUST113941,64,Male,Pune,Telangana,Affluent,Savings,10-11-2025
CUST113942,59,Male,Chennai,Maharashtra,Mass,Savings,19-12-2023
CUST113943,39,Female,Kochi,Maharashtra,Affluent,Savings,01-08-2023
CUST113944,46,Female,Surat,Gujarat,Premium,Savings,26-06-2022
CUST113945,50,Male,Chennai,Kerala,Premium,Savings,01-01-2022
CUST113946,55,Male,Jaipur,Telangana,Mass,Digital,13-04-2022
CUST113947,62,Female,Chennai,Delhi,Premium,Savings,02-11-2025
CUST113948,63,Male,Bengaluru,Tamil Nadu,Premium,Savings,17-10-2021
CUST113949,52,Male,Kochi,Kerala,Mass,Savings,10-04-2023
CUST113950,60,Female,Mysuru,Gujarat,Mass,Savings,30-10-2025
CUST113951,20,Female,Hyderabad,Kerala,Mass,Digital,04-11-2023
CUST113952,36,Male,Ahmedabad,Delhi,Premium,Savings,19-11-2025
CUST113953,27,Female,New Delhi,Uttar Pradesh,Mass,Digital,19-06-2025
CUST113954,44,Female,Kochi,Gujarat,Mass,Savings,13-06-2025
CUST113955,32,Female,Chennai,Kerala,Affluent,Digital,06-12-2022
CUST113956,28,Male,Pune,West Bengal,Affluent,Digital,17-11-2025
CUST113957,64,Male,Kochi,Tamil Nadu,Mass,Savings,13-06-2024
CUST113958,43,Male,Surat,West Bengal,Affluent,Digital,20-05-2023
CUST113959,41,Male,Noida,Tamil Nadu,Affluent,Digital,02-09-2023
CUST113960,30,Male,Kochi,Delhi,Mass,Savings,02-06-2023
CUST113961,49,Male,Kochi,Telangana,Premium,Digital,05-12-2025
CUST113962,54,Male,Pune,Uttar Pradesh,Mass,Savings,19-10-2025
CUST113963,21,Male,Noida,Telangana,Mass,Digital,30-04-2025
CUST113964,30,Male,Noida,Gujarat,Mass,Savings,29-04-2022
CUST113965,26,Male,Pune,Maharashtra,Affluent,Current,09-02-2023
CUST113966,66,Female,Nagpur,Delhi,Affluent,Digital,26-11-2024
CUST113967,51,Male,Bengaluru,Delhi,Affluent,Savings,30-05-2022
CUST113968,54,Male,New Delhi,Karnataka,Mass,Digital,05-01-2022
CUST113969,65,Male,Noida,Kerala,Affluent,Savings,27-04-2020
CUST113970,24,Female,New Delhi,Karnataka,Mass,Digital,09-09-2022
CUST113971,18,Male,Noida,Rajasthan,Premium,Savings,08-11-2022
CUST113972,29,Female,Pune,Rajasthan,Premium,Savings,27-02-2024
CUST113973,38,Female,New Delhi,Delhi,Mass,Current,27-10-2022
CUST113974,28,Male,Surat,Gujarat,Mass,Digital,06-09-2022
CUST113975,61,Female,Mysuru,Tamil Nadu,Mass,Savings,10-04-2022
CUST113976,68,Female,Mumbai,Uttar Pradesh,Affluent,Current,19-03-2020
CUST113977,61,Male,Kochi,Tamil Nadu,Mass,Savings,09-05-2025
CUST113978,61,Male,Surat,Telangana,Mass,Digital,02-01-2025
CUST113979,31,Male,New Delhi,West Bengal,Mass,Digital,03-03-2023
CUST113980,51,Female,Pune,Karnataka,Mass,Savings,08-10-2020
CUST113981,51,Male,Ahmedabad,Gujarat,Mass,Savings,28-01-2022
CUST113982,42,Male,Noida,Telangana,Affluent,Digital,31-03-2025
CUST113983,21,Male,Surat,Gujarat,Mass,Savings,25-09-2021
CUST113984,69,Female,Pune,Tamil Nadu,Premium,Digital,21-02-2025
CUST113985,43,Female,Noida,Delhi,Mass,Savings,02-12-2020
CUST113986,33,Male,Mumbai,Karnataka,Mass,Digital,29-09-2020
CUST113987,27,Female,New Delhi,Maharashtra,Mass,Savings,16-02-2022
CUST113988,62,Male,Lucknow,Delhi,Affluent,Savings,26-05-2023
CUST113989,19,Female,New Delhi,Kerala,Mass,Digital,25-12-2023
CUST113990,52,Male,Surat,Uttar Pradesh,Mass,Current,27-10-2024
CUST113991,36,Female,Noida,Maharashtra,Mass,Savings,17-10-2021
CUST113992,23,Female,Kochi,Rajasthan,Mass,Current,06-10-2021
CUST113993,36,Female,Ahmedabad,Tamil Nadu,Premium,Savings,23-06-2022
CUST113994,69,Male,Surat,Gujarat,Mass,Current,21-08-2020
CUST113995,68,Female,Hyderabad,Tamil Nadu,Mass,Savings,31-05-2022
CUST113996,25,Female,Hyderabad,West Bengal,Mass,Savings,06-05-2024
CUST113997,31,Other,Noida,Rajasthan,Mass,Savings,30-04-2024
CUST113998,27,Male,Mysuru,Karnataka,Mass,Savings,16-06-2020
CUST113999,20,Female,Pune,Telangana,Affluent,Savings,07-04-2023
CUST114000,55,Male,Kochi,Gujarat,Mass,Digital,19-02-2022
CUST114001,46,Male,Mysuru,Rajasthan,Affluent,Digital,26-12-2022
CUST114002,32,Male,Pune,Gujarat,Mass,Savings,28-08-2020
CUST114003,40,Male,Chennai,Delhi,Premium,Savings,02-10-2021
CUST114004,40,Male,Mysuru,Tamil Nadu,Affluent,Digital,30-07-2021
CUST114005,35,Male,Mumbai,Gujarat,Mass,Digital,13-11-2025
CUST114006,63,Male,Chennai,Tamil Nadu,Premium,Savings,19-03-2020
CUST114007,36,Female,Hyderabad,Uttar Pradesh,Affluent,Savings,12-05-2025
CUST114008,45,Male,Kochi,Delhi,Affluent,Savings,07-10-2022
CUST114009,43,Female,Mysuru,Karnataka,Premium,Digital,04-06-2024
CUST114010,27,Female,Kolkata,Karnataka,Premium,Current,20-10-2021
CUST114011,64,Female,Mumbai,Uttar Pradesh,Mass,Savings,07-06-2023
CUST114012,21,Male,Kochi,West Bengal,Mass,Savings,12-09-2022
CUST114013,19,Male,Chennai,Kerala,Affluent,Savings,27-11-2020
CUST114014,20,Female,Chennai,Gujarat,Mass,Savings,13-01-2022
CUST114015,24,Female,Hyderabad,Telangana,Mass,Digital,07-11-2020
CUST114016,33,Female,Hyderabad,Kerala,Mass,Savings,02-09-2025
CUST114017,48,Female,Chennai,Telangana,Mass,Current,15-05-2021
CUST114018,27,Female,Kochi,Delhi,Affluent,Savings,25-01-2024
CUST114019,36,Male,New Delhi,Uttar Pradesh,Mass,Savings,13-10-2023
CUST114020,45,Female,Hyderabad,Gujarat,Affluent,Savings,06-10-2020
CUST114021,34,Female,Hyderabad,Maharashtra,Affluent,Current,12-06-2020
CUST114022,45,Male,Pune,Karnataka,Affluent,Digital,26-05-2023
CUST114023,36,Female,Jaipur,Tamil Nadu,Mass,Current,12-02-2025
CUST114024,54,Female,Lucknow,Rajasthan,Mass,Savings,15-11-2021
CUST114025,40,Female,Ahmedabad,West Bengal,Affluent,Digital,16-12-2025
CUST114026,37,Female,Pune,Uttar Pradesh,Affluent,Savings,03-02-2025
CUST114027,30,Male,Bengaluru,Maharashtra,Mass,Savings,03-07-2022
CUST114028,30,Female,Bengaluru,Karnataka,Mass,Current,03-10-2020
CUST114029,60,Female,Hyderabad,Kerala,Affluent,Digital,01-09-2025
CUST114030,28,Female,Ahmedabad,Gujarat,Affluent,Digital,08-11-2020
CUST114031,65,Male,New Delhi,West Bengal,Mass,Savings,08-06-2020
CUST114032,32,Male,Jaipur,Maharashtra,Affluent,Savings,27-04-2020
CUST114033,34,Female,Kolkata,Tamil Nadu,Affluent,Savings,17-02-2021
CUST114034,67,Male,Jaipur,Karnataka,Mass,Digital,12-05-2024
CUST114035,45,Female,Lucknow,Karnataka,Mass,Savings,07-05-2021
CUST114036,36,Male,Jaipur,Karnataka,Affluent,Digital,06-05-2022
CUST114037,21,Female,Hyderabad,Uttar Pradesh,Mass,Current,20-02-2025
CUST114038,39,Male,Ahmedabad,Kerala,Mass,Savings,15-10-2024
CUST114039,39,Female,New Delhi,Tamil Nadu,Premium,Savings,21-01-2024
CUST114040,54,Female,Mumbai,Rajasthan,Affluent,Savings,31-03-2025
CUST114041,56,Male,Kochi,Kerala,Mass,Savings,07-11-2020
CUST114042,51,Female,Kochi,Telangana,Mass,Savings,13-11-2025
CUST114043,50,Male,Kolkata,Maharashtra,Affluent,Current,13-08-2020
CUST114044,61,Female,Bengaluru,Kerala,Mass,Savings,01-04-2021
CUST114045,59,Male,Noida,Uttar Pradesh,Mass,Digital,10-04-2021
CUST114046,57,Male,Nagpur,West Bengal,Mass,Digital,08-07-2023
CUST114047,50,Male,Kochi,Karnataka,Mass,Savings,28-06-2025
CUST114048,29,Female,Ahmedabad,Rajasthan,Mass,Savings,18-09-2021
CUST114049,19,Male,Lucknow,Karnataka,Affluent,Savings,11-10-2023
CUST114050,45,Male,Ahmedabad,Karnataka,Mass,Savings,06-02-2020
CUST114051,27,Female,Jaipur,Gujarat,Mass,Current,29-04-2025
CUST114052,39,Male,Jaipur,Rajasthan,Mass,Current,29-01-2022
CUST114053,34,Female,Kolkata,West Bengal,Affluent,Current,03-06-2020
CUST114054,43,Female,Bengaluru,Karnataka,Mass,Savings,30-07-2022
CUST114055,20,Male,Ahmedabad,Kerala,Affluent,Savings,31-10-2025
CUST114056,24,Male,Bengaluru,Telangana,Mass,Savings,23-09-2023
CUST114057,61,Female,Chennai,Gujarat,Mass,Savings,04-08-2022
CUST114058,25,Male,Nagpur,Kerala,Affluent,Savings,03-01-2021
CUST114059,37,Male,Hyderabad,Maharashtra,Mass,Savings,13-02-2020
CUST114060,29,Female,Kochi,Rajasthan,Mass,Current,06-10-2020
CUST114061,52,Female,Pune,Rajasthan,Affluent,Savings,12-10-2021
CUST114062,34,Male,Mysuru,Telangana,Mass,Savings,24-08-2022
CUST114063,45,Female,Chennai,Kerala,Mass,Current,19-03-2024
CUST114064,58,Female,Kolkata,West Bengal,Mass,Digital,01-01-2020
CUST114065,27,Female,Nagpur,Delhi,Mass,Savings,04-01-2025
CUST114066,39,Female,Mumbai,Uttar Pradesh,Mass,Savings,21-08-2020
CUST114067,55,Female,Chennai,Gujarat,Mass,Savings,23-03-2024
CUST114068,50,Male,Mysuru,Karnataka,Mass,Savings,26-01-2021
CUST114069,39,Male,Pune,Gujarat,Affluent,Savings,06-12-2025
CUST114070,61,Male,New Delhi,Karnataka,Mass,Digital,17-12-2023
CUST114071,54,Male,Nagpur,Gujarat,Premium,Digital,22-03-2023
CUST114072,30,Male,Noida,Karnataka,Mass,Savings,25-07-2020
CUST114073,44,Male,Chennai,Rajasthan,Affluent,Savings,25-10-2021
CUST114074,32,Female,Nagpur,Telangana,Mass,Savings,04-02-2025
CUST114075,39,Male,Pune,Rajasthan,Affluent,Savings,27-06-2024
CUST114076,47,Female,Nagpur,Maharashtra,Mass,Current,04-04-2020
CUST114077,60,Male,New Delhi,Uttar Pradesh,Affluent,Savings,11-03-2020
CUST114078,57,Female,Nagpur,Karnataka,Mass,Savings,28-02-2021
CUST114079,54,Female,Chennai,Rajasthan,Mass,Savings,12-03-2024
CUST114080,51,Female,Chennai,Gujarat,Affluent,Savings,06-10-2025
CUST114081,61,Female,Chennai,Karnataka,Mass,Digital,12-06-2025
CUST114082,51,Female,Pune,Maharashtra,Mass,Savings,24-07-2023
CUST114083,65,Female,Kochi,Gujarat,Affluent,Savings,22-08-2022
CUST114084,52,Male,Ahmedabad,Kerala,Affluent,Current,27-05-2025
CUST114085,59,Female,Kochi,Maharashtra,Premium,Digital,22-08-2021
CUST114086,36,Male,Jaipur,Rajasthan,Mass,Savings,02-02-2023
CUST114087,25,Male,Pune,Karnataka,Mass,Digital,08-04-2022
CUST114088,56,Male,Mumbai,Rajasthan,Mass,Current,12-09-2021
CUST114089,50,Male,Mysuru,Kerala,Affluent,Savings,07-03-2024
CUST114090,61,Male,Kolkata,Maharashtra,Mass,Digital,08-12-2020
CUST114091,45,Male,Kolkata,West Bengal,Mass,Current,19-03-2023
CUST114092,54,Male,Surat,West Bengal,Mass,Savings,09-09-2021
CUST114093,65,Male,Noida,Tamil Nadu,Premium,Digital,29-11-2025
CUST114094,42,Male,Nagpur,Delhi,Mass,Savings,12-08-2024
CUST114095,53,Female,Ahmedabad,Telangana,Mass,Current,21-10-2020
CUST114096,34,Male,New Delhi,Tamil Nadu,Mass,Savings,13-08-2021
CUST114097,41,Female,Kolkata,Uttar Pradesh,Mass,Savings,02-03-2020
CUST114098,38,Male,Lucknow,Gujarat,Mass,Current,20-03-2021
CUST114099,19,Female,Noida,Uttar Pradesh,Affluent,Savings,13-04-2024
CUST114100,48,Male,Mumbai,Kerala,Affluent,Savings,16-02-2020
CUST114101,61,Female,Jaipur,Telangana,Mass,Savings,12-10-2022
CUST114102,50,Male,Ahmedabad,Uttar Pradesh,Mass,Savings,16-11-2023
CUST114103,47,Female,Nagpur,Delhi,Mass,Savings,08-10-2020
CUST114104,29,Male,Noida,Maharashtra,Mass,Digital,26-12-2020
CUST114105,61,Female,Bengaluru,Telangana,Mass,Digital,21-03-2025
CUST114106,29,Male,Noida,Gujarat,Affluent,Savings,10-08-2022
CUST114107,68,Female,Hyderabad,Kerala,Mass,Digital,13-12-2025
CUST114108,66,Female,Pune,Gujarat,Affluent,Savings,13-02-2024
CUST114109,69,Female,Kochi,Gujarat,Mass,Savings,14-09-2020
CUST114110,41,Female,Kolkata,Maharashtra,Mass,Savings,14-03-2021
CUST114111,41,Male,Mumbai,Tamil Nadu,Mass,Digital,23-04-2023
CUST114112,28,Male,Mysuru,Uttar Pradesh,Mass,Digital,01-07-2023
CUST114113,30,Female,New Delhi,Delhi,Premium,Savings,21-02-2025
CUST114114,44,Male,Kolkata,Karnataka,Mass,Digital,20-03-2022
CUST114115,25,Female,Pune,Karnataka,Mass,Savings,16-04-2021
CUST114116,27,Male,Hyderabad,Kerala,Affluent,Savings,28-06-2025
CUST114117,25,Female,New Delhi,West Bengal,Mass,Current,04-11-2023
CUST114118,37,Female,New Delhi,Telangana,Mass,Digital,26-05-2022
CUST114119,25,Male,Surat,Karnataka,Premium,Savings,10-03-2024
CUST114120,26,Female,Surat,Maharashtra,Mass,Savings,03-09-2021
CUST114121,24,Male,New Delhi,West Bengal,Mass,Digital,29-01-2021
CUST114122,31,Male,Ahmedabad,Telangana,Mass,Savings,23-08-2025
CUST114123,45,Female,Bengaluru,Tamil Nadu,Mass,Savings,20-12-2020
CUST114124,19,Male,Mysuru,Tamil Nadu,Premium,Savings,27-01-2022
CUST114125,60,Female,New Delhi,Kerala,Mass,Digital,16-09-2021
CUST114126,25,Male,Kochi,Delhi,Affluent,Savings,11-10-2023
CUST114127,30,Female,New Delhi,Tamil Nadu,Affluent,Current,17-09-2024
CUST114128,38,Male,Nagpur,Telangana,Mass,Savings,17-12-2025
CUST114129,64,Female,Chennai,West Bengal,Premium,Current,18-12-2020
CUST114130,45,Male,Bengaluru,West Bengal,Mass,Digital,01-08-2021
CUST114131,52,Male,Surat,Kerala,Mass,Current,02-04-2022
CUST114132,40,Female,Lucknow,Kerala,Mass,Savings,15-08-2021
CUST114133,63,Male,Bengaluru,Rajasthan,Affluent,Digital,04-06-2021
CUST114134,32,Female,Kochi,Tamil Nadu,Mass,Savings,29-11-2021
CUST114135,19,Male,New Delhi,Gujarat,Affluent,Savings,19-10-2021
CUST114136,68,Male,Mumbai,West Bengal,Mass,Savings,12-04-2022
CUST114137,29,Male,Noida,Karnataka,Mass,Savings,24-11-2022
CUST114138,69,Male,Pune,Rajasthan,Mass,Savings,23-04-2020
CUST114139,53,Male,Kochi,Gujarat,Affluent,Savings,25-09-2022
CUST114140,20,Male,New Delhi,Kerala,Premium,Savings,16-03-2025
CUST114141,22,Female,Nagpur,Maharashtra,Premium,Digital,29-01-2022
CUST114142,20,Male,Kolkata,Karnataka,Affluent,Savings,22-05-2025
CUST114143,64,Male,Ahmedabad,Maharashtra,Mass,Savings,29-01-2024
CUST114144,36,Male,Mumbai,Tamil Nadu,Premium,Savings,14-12-2020
CUST114145,19,Female,Noida,Maharashtra,Affluent,Savings,17-05-2022
CUST114146,61,Male,Nagpur,Uttar Pradesh,Mass,Savings,05-06-2023
CUST114147,54,Female,Nagpur,Gujarat,Mass,Savings,24-01-2020
CUST114148,34,Male,Noida,Kerala,Mass,Savings,08-04-2023
CUST114149,31,Male,Jaipur,Delhi,Mass,Digital,18-08-2025
CUST114150,45,Male,Mumbai,Uttar Pradesh,Mass,Digital,16-10-2024
CUST114151,44,Male,Kochi,Gujarat,Affluent,Savings,12-07-2024
CUST114152,27,Female,Bengaluru,Maharashtra,Mass,Current,17-07-2024
CUST114153,20,Male,Surat,Karnataka,Affluent,Digital,14-01-2021
CUST114154,53,Male,Kolkata,Gujarat,Mass,Digital,27-06-2023
CUST114155,55,Male,Ahmedabad,Maharashtra,Premium,Savings,24-12-2023
CUST114156,42,Male,Ahmedabad,Telangana,Mass,Savings,18-02-2022
CUST114157,39,Female,Noida,West Bengal,Premium,Digital,14-09-2022
CUST114158,65,Female,Kochi,Maharashtra,Mass,Digital,27-12-2022
CUST114159,56,Male,Mysuru,Telangana,Mass,Savings,31-05-2024
CUST114160,64,Male,Noida,Delhi,Affluent,Savings,14-02-2025
CUST114161,47,Female,Lucknow,West Bengal,Mass,Digital,10-05-2020
CUST114162,38,Female,Bengaluru,Karnataka,Affluent,Savings,04-12-2025
CUST114163,47,Female,Hyderabad,Karnataka,Premium,Current,05-06-2020
CUST114164,45,Male,New Delhi,Gujarat,Mass,Digital,23-06-2023
CUST114165,48,Male,Pune,Rajasthan,Mass,Savings,12-01-2021
CUST114166,69,Female,Mumbai,Delhi,Mass,Savings,03-12-2025
CUST114167,43,Female,Lucknow,Rajasthan,Affluent,Current,13-05-2022
CUST114168,60,Female,Ahmedabad,West Bengal,Mass,Current,23-05-2020
CUST114169,39,Male,Lucknow,Tamil Nadu,Affluent,Savings,09-01-2022
CUST114170,38,Female,Bengaluru,Gujarat,Affluent,Savings,12-05-2020
CUST114171,18,Male,Ahmedabad,Kerala,Affluent,Digital,02-08-2021
CUST114172,54,Male,New Delhi,Kerala,Mass,Savings,19-01-2021
CUST114173,30,Female,Kolkata,Karnataka,Mass,Savings,04-02-2021
CUST114174,38,Female,Chennai,Uttar Pradesh,Mass,Savings,01-04-2021
CUST114175,63,Female,Jaipur,Gujarat,Mass,Digital,29-07-2022
CUST114176,26,Female,Hyderabad,Tamil Nadu,Premium,Savings,10-02-2020
CUST114177,34,Female,New Delhi,Karnataka,Mass,Savings,02-11-2023
CUST114178,64,Female,Nagpur,Karnataka,Mass,Digital,02-07-2021
