Refund_ID,Transaction_ID,Refund_Date,Refund_Amount,Refund_Reason,Refund_Status
REF116882,TXN10061270,11-04-2024,870.05,Failed Service,Rejected
REF116883,TXN10112288,27-06-2024,2607.15,Customer Request,Completed
REF116884,TXN10093037,14-10-2024,1017.45,Product Return,Completed
REF116885,TXN10050986,12-09-2024,1644.01,Product Return,Completed
REF116886,TXN10048354,18-10-2025,777.07,Duplicate Payment,Completed
REF116887,TXN10043762,28-01-2025,364.02,Merchant Cancellation,Completed
REF116888,TXN10199075,12-03-2024,136.52,Failed Service,Completed
REF116889,TXN10183740,27-06-2023,363.51,Merchant Cancellation,Completed
REF116890,TXN10117351,17-03-2024,245.01,Failed Service,Completed
REF116891,TXN10075491,18-12-2023,200.86,Failed Service,Completed
REF116892,TXN10120563,31-08-2023,250.61,Failed Service,Rejected
REF116893,TXN10040761,01-03-2023,259.88,Duplicate Payment,Completed
REF116894,TXN10128885,27-07-2025,514.73,Failed Service,Pending
REF116895,TXN10157965,10-10-2023,582.74,Merchant Cancellation,Completed
REF116896,TXN10019934,21-04-2024,363.36,Merchant Cancellation,Completed
REF116897,TXN10166322,25-05-2024,494.86,Product Return,Completed
REF116898,TXN10064178,07-05-2024,281.59,Product Return,Completed
REF116899,TXN10131435,13-03-2025,262.82,Customer Request,Completed
REF116900,TXN10190473,08-01-2026,1355.32,Product Return,Completed
REF116901,TXN10068351,25-01-2025,802.96,Duplicate Payment,Rejected
REF116902,TXN10102160,16-12-2024,295.61,Product Return,Completed
REF116903,TXN10123835,28-10-2025,569.65,Duplicate Payment,Completed
REF116904,TXN10076835,02-12-2023,2562.45,Duplicate Payment,Completed
REF116905,TXN10086230,12-11-2023,278.81,Merchant Cancellation,Completed
REF116906,TXN10034959,11-10-2023,692.42,Merchant Cancellation,Completed
REF116907,TXN10160481,23-07-2023,394.37,Product Return,Completed
REF116908,TXN10114519,21-07-2023,650.64,Product Return,Completed
REF116909,TXN10002109,06-12-2023,798.61,Failed Service,Completed
REF116910,TXN10120164,03-10-2024,267.99,Merchant Cancellation,Rejected
REF116911,TXN10194918,15-05-2025,193.31,Duplicate Payment,Completed
REF116912,TXN10098616,13-06-2023,390.05,Customer Request,Completed
REF116913,TXN10101296,26-10-2024,247.39,Merchant Cancellation,Completed
REF116914,TXN10167245,20-09-2023,1202.08,Merchant Cancellation,Completed
REF116915,TXN10046871,07-01-2026,172,Failed Service,Completed
REF116916,TXN10175075,17-11-2025,1389.46,Failed Service,Completed
REF116917,TXN10128253,11-03-2023,926.25,Product Return,Completed
REF116918,TXN10058492,31-03-2025,1157.99,Merchant Cancellation,Completed
REF116919,TXN10093382,15-04-2023,1077.99,Customer Request,Completed
REF116920,TXN10078145,20-07-2023,638.23,Product Return,Completed
REF116921,TXN10198782,05-05-2024,581.81,Merchant Cancellation,Completed
REF116922,TXN10194576,13-04-2024,149.09,Failed Service,Completed
REF116923,TXN10165932,23-01-2023,385.4,Customer Request,Completed
REF116924,TXN10133133,27-06-2024,955.91,Customer Request,Completed
REF116925,TXN10163488,14-06-2023,235.25,Duplicate Payment,Completed
REF116926,TXN10080571,16-10-2025,1250.83,Customer Request,Rejected
REF116927,TXN10166769,10-02-2023,76.8,Duplicate Payment,Completed
REF116928,TXN10110118,12-09-2023,798.96,Failed Service,Completed
REF116929,TXN10105249,05-01-2024,486.33,Product Return,Completed
REF116930,TXN10146848,09-04-2024,904.93,Failed Service,Completed
REF116931,TXN10132304,29-07-2025,427.75,Duplicate Payment,Pending
REF116932,TXN10031209,21-01-2023,2444.42,Product Return,Completed
REF116933,TXN10012327,03-01-2025,116.92,Product Return,Completed
REF116934,TXN10161133,12-09-2025,109.69,Duplicate Payment,Completed
REF116935,TXN10120334,04-06-2023,539.05,Customer Request,Completed
REF116936,TXN10162554,09-03-2024,997.2,Product Return,Completed
REF116937,TXN10037705,20-04-2023,94.15,Failed Service,Completed
REF116938,TXN10117998,08-09-2023,565.89,Merchant Cancellation,Rejected
REF116939,TXN10160894,20-04-2023,397.88,Product Return,Completed
REF116940,TXN10170422,18-02-2024,1343.36,Merchant Cancellation,Pending
REF116941,TXN10002184,06-10-2023,227.31,Duplicate Payment,Completed
REF116942,TXN10101428,10-12-2024,615.59,Merchant Cancellation,Completed
REF116943,TXN10180289,05-06-2023,562.89,Duplicate Payment,Completed
REF116944,TXN10097825,11-04-2023,404.49,Merchant Cancellation,Completed
REF116945,TXN10126061,11-10-2024,213.3,Merchant Cancellation,Completed
REF116946,TXN10085776,07-09-2025,335.17,Duplicate Payment,Completed
REF116947,TXN10104490,12-02-2023,518.22,Failed Service,Completed
REF116948,TXN10004268,09-06-2024,382.43,Product Return,Completed
REF116949,TXN10102713,12-08-2025,1121.8,Failed Service,Completed
REF116950,TXN10163128,04-10-2025,419.59,Customer Request,Completed
REF116951,TXN10124804,04-03-2023,606.9,Merchant Cancellation,Completed
REF116952,TXN10090592,04-06-2023,376.06,Product Return,Completed
REF116953,TXN10031621,18-11-2023,625.17,Product Return,Completed
REF116954,TXN10195616,19-11-2025,1131.9,Merchant Cancellation,Completed
REF116955,TXN10096017,12-04-2025,164.46,Product Return,Completed
REF116956,TXN10184636,26-11-2024,1302.45,Duplicate Payment,Completed
REF116957,TXN10103582,12-05-2025,397.09,Merchant Cancellation,Completed
REF116958,TXN10149751,16-08-2023,328.07,Customer Request,Completed
REF116959,TXN10099984,13-10-2025,154.76,Failed Service,Completed
REF116960,TXN10025978,10-04-2025,537.71,Failed Service,Completed
REF116961,TXN10113540,08-11-2023,1237.07,Customer Request,Completed
REF116962,TXN10039340,15-07-2023,337.25,Failed Service,Completed
REF116963,TXN10015918,25-06-2025,480.64,Customer Request,Completed
REF116964,TXN10046003,12-08-2024,2635.24,Duplicate Payment,Completed
REF116965,TXN10154047,21-11-2025,578.28,Customer Request,Completed
REF116966,TXN10147863,07-05-2025,773.2,Failed Service,Completed
REF116967,TXN10090191,07-11-2023,976.79,Duplicate Payment,Completed
REF116968,TXN10145047,12-02-2023,358.37,Failed Service,Completed
REF116969,TXN10103622,26-09-2024,1417.52,Merchant Cancellation,Completed
REF116970,TXN10062877,12-01-2024,737.18,Duplicate Payment,Completed
REF116971,TXN10040119,13-11-2023,811.57,Duplicate Payment,Completed
REF116972,TXN10143909,09-04-2024,519.72,Customer Request,Completed
REF116973,TXN10058000,16-11-2024,326.29,Product Return,Completed
REF116974,TXN10118869,10-11-2025,582.18,Failed Service,Rejected
REF116975,TXN10190748,30-11-2023,900.34,Merchant Cancellation,Completed
REF116976,TXN10170741,16-02-2024,2507.32,Duplicate Payment,Completed
REF116977,TXN10042323,05-10-2025,564.6,Duplicate Payment,Completed
REF116978,TXN10147992,07-03-2025,1103.76,Duplicate Payment,Completed
REF116979,TXN10049292,12-04-2024,821.64,Merchant Cancellation,Completed
REF116980,TXN10111468,04-08-2024,2272.83,Product Return,Completed
REF116981,TXN10053469,18-06-2023,391.72,Product Return,Completed
REF116982,TXN10158426,08-07-2024,2007.27,Product Return,Pending
REF116983,TXN10033927,25-12-2025,1229.16,Product Return,Completed
REF116984,TXN10176075,19-03-2025,316.95,Customer Request,Completed
REF116985,TXN10171583,24-05-2023,3805.88,Merchant Cancellation,Completed
REF116986,TXN10196844,28-11-2024,110.09,Failed Service,Completed
REF116987,TXN10052121,09-05-2024,928.07,Duplicate Payment,Completed
REF116988,TXN10042291,20-08-2025,1374.22,Failed Service,Completed
REF116989,TXN10024942,03-05-2023,749.82,Customer Request,Completed
REF116990,TXN10022720,23-11-2024,582.38,Merchant Cancellation,Completed
REF116991,TXN10037869,21-03-2025,1180.35,Customer Request,Pending
REF116992,TXN10183445,17-05-2023,380.97,Duplicate Payment,Completed
REF116993,TXN10091371,20-03-2025,165.23,Product Return,Completed
REF116994,TXN10112280,16-02-2024,237.31,Duplicate Payment,Pending
REF116995,TXN10103665,07-04-2023,278.95,Merchant Cancellation,Rejected
REF116996,TXN10015365,28-05-2023,757.68,Duplicate Payment,Completed
REF116997,TXN10164039,05-03-2024,1368.93,Duplicate Payment,Completed
REF116998,TXN10045391,05-03-2023,371.09,Customer Request,Completed
REF116999,TXN10096052,05-01-2024,896.59,Customer Request,Completed
REF117000,TXN10129186,10-10-2025,1109.18,Merchant Cancellation,Completed
REF117001,TXN10010476,03-03-2025,243.62,Duplicate Payment,Completed
REF117002,TXN10127141,20-07-2024,1515.58,Failed Service,Rejected
REF117003,TXN10106820,16-04-2025,723.37,Duplicate Payment,Completed
REF117004,TXN10179357,20-09-2023,572.8,Failed Service,Completed
REF117005,TXN10182030,05-08-2025,441.31,Customer Request,Completed
REF117006,TXN10114364,04-05-2023,176.38,Customer Request,Completed
REF117007,TXN10144805,15-02-2024,362.22,Duplicate Payment,Completed
REF117008,TXN10177186,01-10-2025,351.98,Failed Service,Pending
REF117009,TXN10090667,04-08-2024,801.96,Product Return,Pending
REF117010,TXN10008231,23-01-2025,178.83,Failed Service,Completed
REF117011,TXN10032440,17-05-2023,379.68,Duplicate Payment,Completed
REF117012,TXN10131842,20-06-2023,356.73,Failed Service,Completed
REF117013,TXN10109033,03-05-2025,552.61,Customer Request,Completed
REF117014,TXN10125091,02-06-2025,2699.55,Product Return,Completed
REF117015,TXN10190326,27-12-2025,1334.46,Product Return,Completed
REF117016,TXN10151594,12-02-2024,1206.76,Customer Request,Rejected
REF117017,TXN10164759,02-10-2025,649.83,Duplicate Payment,Completed
REF117018,TXN10073389,27-07-2025,210.23,Failed Service,Completed
REF117019,TXN10014200,25-08-2024,209.26,Merchant Cancellation,Completed
REF117020,TXN10091612,26-06-2024,841.22,Failed Service,Completed
REF117021,TXN10090748,24-05-2023,1079.45,Customer Request,Completed
REF117022,TXN10071052,01-08-2024,1416.69,Product Return,Completed
REF117023,TXN10043124,25-02-2024,249.24,Duplicate Payment,Completed
REF117024,TXN10055113,10-03-2023,303.87,Customer Request,Completed
REF117025,TXN10146020,22-06-2025,229.4,Product Return,Completed
REF117026,TXN10040306,28-01-2023,64.2,Failed Service,Completed
REF117027,TXN10191450,28-12-2024,313.81,Product Return,Completed
REF117028,TXN10139777,17-03-2023,5570.27,Duplicate Payment,Completed
REF117029,TXN10184930,09-02-2024,1221.91,Customer Request,Completed
REF117030,TXN10017564,10-11-2024,757.64,Customer Request,Completed
REF117031,TXN10052498,08-05-2023,691.05,Duplicate Payment,Pending
REF117032,TXN10156119,26-03-2025,649.37,Merchant Cancellation,Rejected
REF117033,TXN10048996,21-01-2023,609.02,Failed Service,Completed
REF117034,TXN10118880,26-05-2025,389.08,Product Return,Completed
REF117035,TXN10126669,25-03-2025,630.71,Merchant Cancellation,Completed
REF117036,TXN10110111,30-12-2024,1552.83,Product Return,Completed
REF117037,TXN10163399,24-04-2024,1121.31,Failed Service,Completed
REF117038,TXN10057722,24-06-2024,627.83,Merchant Cancellation,Completed
REF117039,TXN10003885,16-12-2024,429.08,Customer Request,Completed
REF117040,TXN10061572,15-05-2023,840.25,Customer Request,Completed
REF117041,TXN10111895,30-03-2024,651.82,Duplicate Payment,Completed
REF117042,TXN10012728,17-12-2023,433.67,Product Return,Completed
REF117043,TXN10195716,26-12-2023,493.46,Merchant Cancellation,Completed
REF117044,TXN10110769,11-04-2025,246.67,Customer Request,Completed
REF117045,TXN10062907,12-07-2024,305.64,Customer Request,Completed
REF117046,TXN10134113,15-03-2023,65.93,Merchant Cancellation,Completed
REF117047,TXN10047274,13-10-2025,864.61,Product Return,Completed
REF117048,TXN10176461,18-07-2023,413.98,Product Return,Rejected
REF117049,TXN10012227,15-05-2023,1012.08,Product Return,Completed
REF117050,TXN10142749,15-10-2023,1165.4,Duplicate Payment,Completed
REF117051,TXN10198713,06-12-2023,450.24,Product Return,Completed
REF117052,TXN10173395,27-11-2023,766.05,Merchant Cancellation,Completed
REF117053,TXN10097946,01-11-2024,161.42,Product Return,Completed
REF117054,TXN10196944,15-09-2025,316.65,Duplicate Payment,Completed
REF117055,TXN10101477,22-06-2024,1098.4,Customer Request,Completed
REF117056,TXN10030911,28-06-2023,464.35,Failed Service,Completed
REF117057,TXN10190018,26-03-2024,896.77,Duplicate Payment,Completed
REF117058,TXN10027445,13-06-2023,116.16,Product Return,Completed
REF117059,TXN10165988,23-09-2024,212.65,Failed Service,Completed
REF117060,TXN10032751,20-06-2024,469.56,Merchant Cancellation,Completed
REF117061,TXN10017476,25-08-2023,416.81,Merchant Cancellation,Completed
REF117062,TXN10057714,26-09-2025,3185.76,Customer Request,Completed
REF117063,TXN10185962,16-06-2024,740.96,Duplicate Payment,Completed
REF117064,TXN10136167,03-05-2025,376.59,Product Return,Completed
REF117065,TXN10171418,21-07-2025,114.8,Customer Request,Completed
REF117066,TXN10064072,19-06-2024,448.63,Duplicate Payment,Completed
REF117067,TXN10057799,19-12-2023,267.98,Product Return,Completed
REF117068,TXN10153773,14-04-2024,323.97,Merchant Cancellation,Completed
REF117069,TXN10195072,14-06-2023,2360.72,Customer Request,Completed
REF117070,TXN10098947,13-12-2025,1072.91,Merchant Cancellation,Completed
REF117071,TXN10009396,16-08-2024,539.65,Failed Service,Completed
REF117072,TXN10187708,11-05-2024,803.06,Duplicate Payment,Completed
REF117073,TXN10199304,21-08-2025,1805.5,Merchant Cancellation,Completed
REF117074,TXN10112317,27-05-2025,487.58,Duplicate Payment,Completed
REF117075,TXN10028675,21-09-2025,566.24,Customer Request,Completed
REF117076,TXN10021519,14-06-2024,1260.22,Customer Request,Completed
REF117077,TXN10150031,28-12-2024,1507.93,Product Return,Completed
REF117078,TXN10002087,05-11-2023,389.08,Duplicate Payment,Pending
REF117079,TXN10082145,19-04-2025,107.96,Failed Service,Completed
REF117080,TXN10190496,13-07-2025,470.83,Duplicate Payment,Completed
REF117081,TXN10131797,20-01-2023,500.21,Merchant Cancellation,Completed
REF117082,TXN10056901,28-04-2023,518.08,Product Return,Completed
REF117083,TXN10027803,12-04-2023,298.72,Failed Service,Pending
REF117084,TXN10059573,16-10-2024,387.61,Customer Request,Completed
REF117085,TXN10147438,08-10-2023,1101.07,Duplicate Payment,Completed
REF117086,TXN10149898,28-09-2023,238.03,Merchant Cancellation,Rejected
REF117087,TXN10162250,29-07-2023,677.67,Product Return,Completed
REF117088,TXN10092941,22-02-2025,466.36,Product Return,Completed
REF117089,TXN10089584,08-11-2024,784.46,Merchant Cancellation,Completed
REF117090,TXN10161323,22-07-2025,392.98,Product Return,Completed
REF117091,TXN10109331,15-03-2023,1030.45,Duplicate Payment,Completed
REF117092,TXN10005835,17-03-2025,241.13,Customer Request,Completed
REF117093,TXN10199539,17-11-2024,607.99,Duplicate Payment,Completed
REF117094,TXN10142185,02-09-2023,169.48,Customer Request,Completed
REF117095,TXN10072232,25-02-2024,337.24,Customer Request,Completed
REF117096,TXN10028214,07-03-2025,658.73,Duplicate Payment,Completed
REF117097,TXN10023451,19-07-2023,76.41,Failed Service,Completed
REF117098,TXN10138407,09-07-2024,2522,Merchant Cancellation,Completed
REF117099,TXN10136035,03-05-2025,548.71,Failed Service,Completed
REF117100,TXN10199911,15-05-2023,522.58,Merchant Cancellation,Completed
REF117101,TXN10091185,05-07-2023,326.13,Failed Service,Completed
REF117102,TXN10137204,07-01-2024,1497.17,Duplicate Payment,Completed
REF117103,TXN10013697,07-04-2024,286.57,Customer Request,Completed
REF117104,TXN10058980,13-02-2025,612.81,Customer Request,Completed
REF117105,TXN10194199,25-02-2025,692.02,Failed Service,Completed
REF117106,TXN10153324,27-10-2023,814.8,Duplicate Payment,Pending
REF117107,TXN10138971,26-09-2023,166.92,Duplicate Payment,Completed
REF117108,TXN10086651,27-06-2023,388.44,Failed Service,Completed
REF117109,TXN10137378,18-07-2025,1986.91,Failed Service,Completed
REF117110,TXN10135975,27-04-2024,237.63,Merchant Cancellation,Completed
REF117111,TXN10009497,08-05-2024,1127.59,Customer Request,Completed
REF117112,TXN10045639,12-05-2025,1088.29,Failed Service,Completed
REF117113,TXN10092102,07-08-2023,843.26,Merchant Cancellation,Completed
REF117114,TXN10082761,06-09-2024,323.42,Customer Request,Completed
REF117115,TXN10064559,07-03-2023,329.32,Customer Request,Pending
REF117116,TXN10126344,01-03-2025,292.65,Product Return,Completed
REF117117,TXN10018149,26-12-2024,460.19,Failed Service,Completed
REF117118,TXN10013377,18-07-2023,379.37,Customer Request,Pending
REF117119,TXN10005933,23-02-2024,1653.22,Customer Request,Rejected
REF117120,TXN10090621,16-10-2025,377.04,Merchant Cancellation,Completed
REF117121,TXN10195268,13-09-2024,343.8,Merchant Cancellation,Completed
REF117122,TXN10078130,04-11-2023,161.9,Duplicate Payment,Completed
REF117123,TXN10052364,13-04-2025,984.53,Failed Service,Completed
REF117124,TXN10164358,07-11-2025,352.87,Duplicate Payment,Completed
REF117125,TXN10102774,13-11-2025,276.25,Customer Request,Rejected
REF117126,TXN10011263,22-10-2023,1371.63,Product Return,Pending
REF117127,TXN10008700,29-12-2023,2610.85,Failed Service,Completed
REF117128,TXN10145040,04-09-2024,984.71,Merchant Cancellation,Completed
REF117129,TXN10157355,15-09-2025,468.73,Failed Service,Completed
REF117130,TXN10155658,11-06-2024,271.56,Customer Request,Rejected
REF117131,TXN10191975,12-11-2025,743.34,Failed Service,Completed
REF117132,TXN10046467,14-05-2023,214.82,Product Return,Completed
REF117133,TXN10054936,22-10-2025,197.23,Product Return,Completed
REF117134,TXN10020118,07-12-2023,149.62,Customer Request,Pending
REF117135,TXN10029426,22-06-2023,247.64,Duplicate Payment,Completed
REF117136,TXN10112390,17-06-2023,882.36,Failed Service,Completed
REF117137,TXN10197388,13-02-2025,84.44,Duplicate Payment,Completed
REF117138,TXN10081030,16-09-2024,613.4,Duplicate Payment,Completed
REF117139,TXN10067398,16-12-2025,1261.64,Customer Request,Completed
REF117140,TXN10085197,11-03-2023,348.42,Merchant Cancellation,Completed
REF117141,TXN10036199,11-08-2024,972.5,Customer Request,Completed
REF117142,TXN10084537,29-03-2024,141.84,Product Return,Completed
REF117143,TXN10000516,27-08-2023,324.32,Failed Service,Completed
REF117144,TXN10109260,02-08-2023,563.08,Customer Request,Completed
REF117145,TXN10130068,14-12-2023,1020.35,Customer Request,Completed
REF117146,TXN10059858,05-07-2025,1323.8,Customer Request,Completed
REF117147,TXN10128152,07-07-2023,1832.98,Product Return,Completed
REF117148,TXN10062601,23-07-2023,477.34,Merchant Cancellation,Completed
REF117149,TXN10042993,08-07-2024,317.49,Failed Service,Pending
REF117150,TXN10024502,10-02-2025,284.55,Customer Request,Completed
REF117151,TXN10118642,17-04-2024,264.64,Failed Service,Completed
REF117152,TXN10073329,16-09-2025,1072.04,Customer Request,Completed
REF117153,TXN10001082,22-03-2023,923.23,Merchant Cancellation,Completed
REF117154,TXN10015772,12-09-2024,243.43,Product Return,Completed
REF117155,TXN10146717,21-06-2023,2699.83,Product Return,Completed
REF117156,TXN10002305,05-12-2024,602.31,Failed Service,Completed
REF117157,TXN10128054,06-01-2024,263.28,Failed Service,Completed
REF117158,TXN10037485,09-05-2023,2984.26,Customer Request,Completed
REF117159,TXN10024196,15-04-2023,3188.39,Failed Service,Completed
REF117160,TXN10175747,25-04-2024,429.58,Product Return,Completed
REF117161,TXN10131133,08-04-2024,392.05,Failed Service,Completed
REF117162,TXN10129799,25-11-2025,149.27,Merchant Cancellation,Pending
REF117163,TXN10189446,12-10-2024,391.56,Merchant Cancellation,Completed
REF117164,TXN10134914,05-01-2025,1034.95,Duplicate Payment,Completed
REF117165,TXN10086270,26-06-2024,1717.54,Duplicate Payment,Completed
REF117166,TXN10043463,28-08-2024,256.65,Duplicate Payment,Completed
REF117167,TXN10115387,07-10-2023,711.48,Customer Request,Completed
REF117168,TXN10192829,01-08-2025,450.59,Merchant Cancellation,Completed
REF117169,TXN10176827,07-08-2025,188.9,Duplicate Payment,Completed
REF117170,TXN10026571,10-12-2025,383.3,Merchant Cancellation,Completed
REF117171,TXN10035781,28-06-2025,597.79,Customer Request,Completed
REF117172,TXN10181894,08-09-2023,328.88,Customer Request,Completed
REF117173,TXN10064504,17-07-2025,235.89,Failed Service,Completed
REF117174,TXN10153528,26-05-2025,429.26,Failed Service,Rejected
REF117175,TXN10095816,14-06-2025,252.05,Product Return,Pending
REF117176,TXN10041264,07-01-2025,1918.76,Duplicate Payment,Completed
REF117177,TXN10068966,31-08-2024,194.87,Customer Request,Completed
REF117178,TXN10047108,15-06-2023,942.37,Product Return,Completed
REF117179,TXN10003129,04-01-2026,98.43,Customer Request,Completed
REF117180,TXN10147602,27-11-2024,332.29,Product Return,Completed
REF117181,TXN10083064,02-02-2024,4272.71,Failed Service,Completed
REF117182,TXN10155733,11-07-2025,153.72,Customer Request,Completed
REF117183,TXN10167269,28-04-2023,354.33,Duplicate Payment,Completed
REF117184,TXN10182569,22-04-2025,653.61,Duplicate Payment,Pending
REF117185,TXN10090319,08-12-2024,457.75,Merchant Cancellation,Completed
REF117186,TXN10139047,16-02-2024,750.39,Duplicate Payment,Rejected
REF117187,TXN10020791,28-07-2025,345.07,Duplicate Payment,Completed
REF117188,TXN10072583,06-01-2026,1199.77,Customer Request,Completed
REF117189,TXN10191930,30-10-2025,224.37,Product Return,Completed
REF117190,TXN10001583,04-05-2024,345.3,Merchant Cancellation,Completed
REF117191,TXN10197617,27-07-2025,412.74,Product Return,Pending
REF117192,TXN10195409,29-06-2023,405.59,Duplicate Payment,Completed
REF117193,TXN10120071,19-05-2024,498.24,Customer Request,Completed
REF117194,TXN10017638,12-09-2025,508.53,Duplicate Payment,Completed
REF117195,TXN10007303,27-09-2024,462.25,Product Return,Completed
REF117196,TXN10159637,08-11-2025,152.69,Merchant Cancellation,Completed
REF117197,TXN10159851,10-11-2023,508.41,Product Return,Completed
REF117198,TXN10160866,17-04-2025,467.81,Merchant Cancellation,Completed
REF117199,TXN10100842,01-01-2026,1334.4,Customer Request,Completed
REF117200,TXN10007323,27-02-2025,609,Customer Request,Completed
REF117201,TXN10031568,31-03-2023,6735.4,Product Return,Completed
REF117202,TXN10024631,19-04-2025,240.5,Merchant Cancellation,Completed
REF117203,TXN10018763,17-04-2024,749.72,Merchant Cancellation,Completed
REF117204,TXN10029160,03-03-2025,322.91,Customer Request,Completed
REF117205,TXN10013089,17-08-2023,139.8,Customer Request,Completed
REF117206,TXN10103256,24-03-2024,1796.25,Product Return,Completed
REF117207,TXN10148575,15-06-2023,91.72,Product Return,Completed
REF117208,TXN10037364,27-04-2025,574.56,Failed Service,Completed
REF117209,TXN10043474,23-11-2024,101.06,Failed Service,Completed
REF117210,TXN10070622,08-06-2025,1701.43,Failed Service,Completed
REF117211,TXN10187125,05-06-2024,453.16,Failed Service,Completed
REF117212,TXN10071972,28-01-2025,2206.57,Failed Service,Completed
REF117213,TXN10006289,26-01-2023,721.59,Merchant Cancellation,Completed
REF117214,TXN10022806,12-03-2025,588.32,Customer Request,Completed
REF117215,TXN10153750,18-01-2024,236.75,Merchant Cancellation,Completed
REF117216,TXN10005873,18-08-2023,131.9,Product Return,Completed
REF117217,TXN10173485,11-03-2023,60.77,Product Return,Completed
REF117218,TXN10182336,16-09-2024,984.38,Customer Request,Completed
REF117219,TXN10063639,18-11-2024,152.2,Customer Request,Completed
REF117220,TXN10181340,05-02-2023,464.25,Customer Request,Completed
REF117221,TXN10160681,14-05-2025,377.61,Merchant Cancellation,Completed
REF117222,TXN10039145,02-02-2023,2096.58,Product Return,Completed
REF117223,TXN10093148,14-09-2023,769.29,Customer Request,Completed
REF117224,TXN10183886,28-01-2023,508.8,Customer Request,Completed
REF117225,TXN10062643,24-09-2024,665.11,Customer Request,Completed
REF117226,TXN10001117,19-11-2024,243.13,Product Return,Completed
REF117227,TXN10042542,18-02-2024,248.68,Product Return,Pending
REF117228,TXN10148701,07-03-2023,582.7,Product Return,Completed
REF117229,TXN10139188,02-12-2023,918.41,Merchant Cancellation,Completed
REF117230,TXN10109599,21-11-2023,258.98,Failed Service,Pending
REF117231,TXN10024723,05-01-2025,203.54,Customer Request,Completed
REF117232,TXN10002096,15-03-2025,2628.15,Product Return,Completed
REF117233,TXN10073796,26-08-2023,644.04,Merchant Cancellation,Completed
REF117234,TXN10032077,05-10-2025,619.81,Duplicate Payment,Completed
REF117235,TXN10037239,15-04-2024,173.76,Merchant Cancellation,Completed
REF117236,TXN10037558,28-08-2025,192.45,Merchant Cancellation,Completed
REF117237,TXN10057987,18-02-2023,708.35,Customer Request,Completed
REF117238,TXN10046974,10-03-2023,75.3,Product Return,Completed
REF117239,TXN10069668,26-03-2023,271.18,Failed Service,Completed
REF117240,TXN10045802,17-03-2025,2894.27,Merchant Cancellation,Pending
REF117241,TXN10148122,02-03-2025,412.92,Product Return,Completed
REF117242,TXN10166726,16-11-2023,66.94,Merchant Cancellation,Completed
REF117243,TXN10067024,17-10-2023,439.1,Customer Request,Completed
REF117244,TXN10086342,10-12-2023,279.02,Product Return,Completed
REF117245,TXN10062252,19-07-2025,2108.88,Product Return,Completed
REF117246,TXN10031933,03-12-2024,628.2,Duplicate Payment,Completed
REF117247,TXN10008574,09-01-2024,408.74,Failed Service,Completed
REF117248,TXN10176423,24-04-2024,341.46,Duplicate Payment,Completed
REF117249,TXN10171413,05-10-2025,788.12,Customer Request,Completed
REF117250,TXN10015215,17-12-2023,90.01,Merchant Cancellation,Completed
REF117251,TXN10099061,09-08-2024,1331.66,Merchant Cancellation,Completed
REF117252,TXN10105301,19-08-2025,85.37,Customer Request,Completed
REF117253,TXN10193768,20-08-2024,1303.83,Failed Service,Completed
REF117254,TXN10015932,25-04-2024,1066.36,Customer Request,Completed
REF117255,TXN10056806,23-09-2023,459.17,Product Return,Completed
REF117256,TXN10102464,02-12-2025,579.32,Duplicate Payment,Completed
REF117257,TXN10181301,24-03-2023,187.52,Product Return,Completed
REF117258,TXN10050728,22-06-2024,203.47,Merchant Cancellation,Completed
REF117259,TXN10090797,25-03-2023,77.38,Duplicate Payment,Completed
REF117260,TXN10140618,07-04-2023,533.23,Customer Request,Completed
REF117261,TXN10073849,20-10-2024,491.08,Failed Service,Completed
REF117262,TXN10034301,02-08-2025,512.55,Merchant Cancellation,Completed
REF117263,TXN10027346,24-04-2025,1052,Duplicate Payment,Completed
REF117264,TXN10111567,18-02-2025,512.49,Merchant Cancellation,Rejected
REF117265,TXN10156478,16-04-2024,203.11,Customer Request,Completed
REF117266,TXN10093230,25-06-2025,817.99,Duplicate Payment,Completed
REF117267,TXN10024516,05-12-2023,475.8,Duplicate Payment,Completed
REF117268,TXN10047750,12-08-2024,725.26,Duplicate Payment,Completed
REF117269,TXN10160538,02-03-2025,1544.43,Failed Service,Completed
REF117270,TXN10198201,28-08-2023,815.63,Product Return,Completed
REF117271,TXN10055624,02-01-2024,1350.83,Product Return,Rejected
REF117272,TXN10121248,11-07-2024,144.87,Merchant Cancellation,Completed
REF117273,TXN10181900,15-12-2024,1790.56,Merchant Cancellation,Rejected
REF117274,TXN10148419,30-06-2024,485.12,Product Return,Completed
REF117275,TXN10001237,17-06-2023,904.97,Product Return,Completed
REF117276,TXN10169110,02-08-2025,256.88,Merchant Cancellation,Completed
REF117277,TXN10171508,26-07-2024,2374.58,Duplicate Payment,Completed
REF117278,TXN10017394,30-12-2023,1089.2,Customer Request,Completed
REF117279,TXN10027946,11-12-2025,1244.45,Failed Service,Completed
REF117280,TXN10111220,04-11-2025,1791.21,Merchant Cancellation,Completed
REF117281,TXN10163769,23-03-2023,224.61,Duplicate Payment,Completed
REF117282,TXN10138609,19-12-2023,522.27,Failed Service,Completed
REF117283,TXN10193253,27-04-2024,1071.54,Merchant Cancellation,Completed
REF117284,TXN10131996,23-01-2025,106.68,Duplicate Payment,Rejected
REF117285,TXN10021441,20-06-2024,423.53,Merchant Cancellation,Completed
REF117286,TXN10078594,22-12-2025,742.93,Merchant Cancellation,Pending
