Merchant_ID,Merchant_Category,City,State
MER101875,Fuel,Nagpur,Delhi
MER101876,Fuel,Mysuru,Gujarat
MER101877,Retail,Lucknow,Kerala
MER101878,Utilities,Kolkata,Rajasthan
MER101879,Education,Mumbai,Gujarat
MER101880,Grocery,Mumbai,Rajasthan
MER101881,Retail,New Delhi,Tamil Nadu
MER101882,Grocery,Lucknow,Tamil Nadu
MER101883,Utilities,Pune,Kerala
MER101884,Food & Dining,Kolkata,Telangana
MER101885,Fuel,Pune,Karnataka
MER101886,Travel,New Delhi,Gujarat
MER101887,Education,Chennai,Kerala
MER101888,Entertainment,Chennai,Rajasthan
MER101889,Education,Hyderabad,Uttar Pradesh
MER101890,Entertainment,New Delhi,Maharashtra
MER101891,E-commerce,Hyderabad,Uttar Pradesh
MER101892,Fuel,Bengaluru,Karnataka
MER101893,Retail,Chennai,Karnataka
MER101894,Utilities,Kolkata,Maharashtra
MER101895,E-commerce,Lucknow,Rajasthan
MER101896,Food & Dining,Pune,Delhi
MER101897,E-commerce,Chennai,Kerala
MER101898,Entertainment,Bengaluru,Uttar Pradesh
MER101899,Food & Dining,Kolkata,Karnataka
MER101900,Healthcare,Ahmedabad,Tamil Nadu
MER101901,Food & Dining,New Delhi,West Bengal
MER101902,Utilities,Hyderabad,Kerala
MER101903,E-commerce,Mumbai,West Bengal
MER101904,Healthcare,Lucknow,Gujarat
MER101905,Travel,Mumbai,Kerala
MER101906,E-commerce,Mysuru,Karnataka
MER101907,Utilities,Mysuru,Telangana
MER101908,Food & Dining,Bengaluru,Telangana
MER101909,Retail,Chennai,Uttar Pradesh
MER101910,Food & Dining,Chennai,Tamil Nadu
MER101911,Grocery,Noida,Uttar Pradesh
MER101912,Entertainment,Jaipur,Kerala
MER101913,Fuel,Ahmedabad,Telangana
MER101914,Grocery,Hyderabad,Rajasthan
MER101915,Utilities,New Delhi,Gujarat
MER101916,Utilities,Noida,Uttar Pradesh
MER101917,Healthcare,Jaipur,Rajasthan
MER101918,Travel,Kolkata,Karnataka
MER101919,Healthcare,Nagpur,Gujarat
MER101920,Education,Bengaluru,West Bengal
MER101921,Travel,Kochi,Karnataka
MER101922,Travel,Kochi,West Bengal
MER101923,Fuel,Jaipur,Telangana
MER101924,Fuel,Mysuru,Telangana
MER101925,E-commerce,Kochi,Rajasthan
MER101926,Retail,Hyderabad,Uttar Pradesh
MER101927,Food & Dining,Pune,Delhi
MER101928,Healthcare,Nagpur,Maharashtra
MER101929,Grocery,Bengaluru,Delhi
MER101930,Utilities,Nagpur,Kerala
MER101931,Utilities,Kochi,Uttar Pradesh
MER101932,Food & Dining,Jaipur,Kerala
MER101933,Healthcare,Ahmedabad,Karnataka
MER101934,Entertainment,Ahmedabad,West Bengal
MER101935,E-commerce,Ahmedabad,Kerala
MER101936,Retail,Chennai,Gujarat
MER101937,Travel,Mysuru,Delhi
MER101938,Utilities,Kochi,Gujarat
MER101939,Education,Kolkata,Kerala
MER101940,Fuel,Bengaluru,Tamil Nadu
MER101941,Travel,New Delhi,Rajasthan
MER101942,Grocery,Chennai,Maharashtra
MER101943,Fuel,Kochi,Rajasthan
MER101944,Retail,New Delhi,Telangana
MER101945,Education,Noida,Karnataka
MER101946,Retail,Kochi,West Bengal
MER101947,Food & Dining,New Delhi,Tamil Nadu
MER101948,Entertainment,Noida,Gujarat
MER101949,Retail,Mysuru,Telangana
MER101950,Travel,Ahmedabad,Gujarat
MER101951,Grocery,Lucknow,Maharashtra
MER101952,Retail,Lucknow,Kerala
MER101953,Utilities,Nagpur,Delhi
MER101954,Grocery,New Delhi,Uttar Pradesh
MER101955,Entertainment,New Delhi,West Bengal
MER101956,Education,New Delhi,Karnataka
MER101957,E-commerce,Mysuru,Rajasthan
MER101958,Travel,New Delhi,Telangana
MER101959,Fuel,Mumbai,Uttar Pradesh
MER101960,Fuel,Mumbai,Rajasthan
MER101961,Utilities,Kochi,West Bengal
MER101962,Food & Dining,Noida,Uttar Pradesh
MER101963,Fuel,Ahmedabad,Karnataka
MER101964,Grocery,Nagpur,Kerala
MER101965,Fuel,Surat,West Bengal
MER101966,Fuel,Nagpur,West Bengal
MER101967,Fuel,Nagpur,West Bengal
MER101968,E-commerce,Chennai,Rajasthan
MER101969,Education,Hyderabad,Telangana
MER101970,E-commerce,Mysuru,West Bengal
MER101971,Entertainment,Nagpur,Rajasthan
MER101972,Fuel,Mysuru,Uttar Pradesh
MER101973,E-commerce,Ahmedabad,Uttar Pradesh
MER101974,Food & Dining,Surat,Karnataka
MER101975,Fuel,Hyderabad,Tamil Nadu
MER101976,Education,Jaipur,Uttar Pradesh
MER101977,Entertainment,Nagpur,Maharashtra
MER101978,Utilities,Mumbai,Gujarat
MER101979,Fuel,Mysuru,Delhi
MER101980,Education,Jaipur,West Bengal
MER101981,Travel,Hyderabad,Telangana
MER101982,Fuel,Surat,Rajasthan
MER101983,Entertainment,Pune,Kerala
MER101984,Education,New Delhi,Karnataka
MER101985,E-commerce,Chennai,Maharashtra
MER101986,Fuel,Chennai,Rajasthan
MER101987,Food & Dining,Lucknow,Uttar Pradesh
MER101988,Education,Ahmedabad,Kerala
MER101989,Retail,Mumbai,Kerala
MER101990,E-commerce,Mumbai,Telangana
MER101991,Travel,Pune,Rajasthan
MER101992,E-commerce,Kochi,Rajasthan
MER101993,Utilities,Chennai,Tamil Nadu
MER101994,Retail,Pune,Gujarat
MER101995,Utilities,Ahmedabad,Delhi
MER101996,Entertainment,Nagpur,Tamil Nadu
MER101997,Retail,Noida,Gujarat
MER101998,Grocery,Hyderabad,Uttar Pradesh
MER101999,Travel,Ahmedabad,Kerala
MER102000,Food & Dining,Chennai,Karnataka
MER102001,Utilities,Hyderabad,Tamil Nadu
MER102002,Entertainment,Hyderabad,Maharashtra
MER102003,Retail,Hyderabad,Maharashtra
MER102004,Education,New Delhi,Rajasthan
MER102005,Retail,Jaipur,Karnataka
MER102006,Education,Noida,Tamil Nadu
MER102007,Entertainment,Nagpur,Maharashtra
MER102008,Healthcare,Bengaluru,Gujarat
MER102009,Entertainment,Kolkata,Tamil Nadu
MER102010,Grocery,Surat,Kerala
MER102011,Food & Dining,Bengaluru,Tamil Nadu
MER102012,Utilities,Chennai,Karnataka
MER102013,Utilities,Ahmedabad,Telangana
MER102014,Education,Hyderabad,Delhi
MER102015,Utilities,Jaipur,Maharashtra
MER102016,Utilities,Pune,Maharashtra
MER102017,Utilities,Mysuru,Uttar Pradesh
MER102018,Education,Chennai,West Bengal
MER102019,Education,Kochi,Rajasthan
MER102020,Entertainment,Pune,Rajasthan
MER102021,Entertainment,Surat,Uttar Pradesh
MER102022,Retail,Hyderabad,Delhi
MER102023,Entertainment,Nagpur,Tamil Nadu
MER102024,Education,Noida,Kerala
MER102025,Healthcare,Mumbai,Delhi
MER102026,Grocery,Lucknow,Maharashtra
MER102027,Travel,Bengaluru,Tamil Nadu
MER102028,Grocery,Chennai,Rajasthan
MER102029,Utilities,Nagpur,West Bengal
MER102030,Retail,Pune,Delhi
MER102031,Fuel,Pune,Telangana
MER102032,Fuel,Pune,Rajasthan
MER102033,Healthcare,Pune,Delhi
MER102034,Travel,Kolkata,Delhi
MER102035,Retail,Kochi,Rajasthan
MER102036,Education,Nagpur,Gujarat
MER102037,Healthcare,Bengaluru,Rajasthan
MER102038,Entertainment,Kochi,Tamil Nadu
MER102039,Grocery,Bengaluru,Uttar Pradesh
MER102040,Education,Lucknow,Karnataka
MER102041,Retail,Chennai,West Bengal
MER102042,Retail,Kochi,Delhi
MER102043,E-commerce,Noida,Rajasthan
MER102044,Utilities,Mumbai,Gujarat
MER102045,Healthcare,Mysuru,Karnataka
MER102046,Utilities,Nagpur,Rajasthan
MER102047,Entertainment,Chennai,Maharashtra
MER102048,Entertainment,Chennai,Kerala
MER102049,Entertainment,Noida,Delhi
MER102050,Education,Jaipur,West Bengal
MER102051,Travel,Lucknow,Delhi
MER102052,Entertainment,New Delhi,Uttar Pradesh
MER102053,Travel,Lucknow,West Bengal
MER102054,Grocery,Bengaluru,Rajasthan
MER102055,Food & Dining,Pune,Tamil Nadu
MER102056,Retail,Chennai,Gujarat
MER102057,Utilities,Nagpur,Kerala
MER102058,Healthcare,Lucknow,Rajasthan
MER102059,Grocery,Kolkata,Maharashtra
MER102060,Food & Dining,Pune,Tamil Nadu
MER102061,Education,Chennai,Uttar Pradesh
MER102062,Food & Dining,Hyderabad,West Bengal
MER102063,Healthcare,Kolkata,Kerala
MER102064,Fuel,Noida,Uttar Pradesh
MER102065,Utilities,Lucknow,West Bengal
MER102066,Grocery,Surat,Delhi
MER102067,Travel,Hyderabad,Delhi
MER102068,E-commerce,Jaipur,Telangana
MER102069,Entertainment,Hyderabad,West Bengal
MER102070,Utilities,Jaipur,Rajasthan
MER102071,Entertainment,Kolkata,Karnataka
MER102072,Fuel,Jaipur,Karnataka
MER102073,Retail,Hyderabad,Uttar Pradesh
MER102074,Healthcare,New Delhi,Karnataka
MER102075,Utilities,Jaipur,Rajasthan
MER102076,Retail,Ahmedabad,Tamil Nadu
MER102077,Grocery,Jaipur,Kerala
MER102078,Utilities,Kolkata,Kerala
MER102079,Fuel,Chennai,Maharashtra
MER102080,Fuel,Surat,Delhi
MER102081,Food & Dining,Noida,West Bengal
MER102082,Healthcare,New Delhi,Delhi
MER102083,Healthcare,Mumbai,Maharashtra
MER102084,Grocery,Surat,Karnataka
MER102085,Retail,Kolkata,Rajasthan
MER102086,Grocery,Nagpur,Kerala
MER102087,Utilities,New Delhi,Maharashtra
MER102088,Food & Dining,Pune,Kerala
MER102089,Healthcare,Surat,Karnataka
MER102090,Fuel,Bengaluru,Karnataka
MER102091,Retail,Lucknow,Maharashtra
MER102092,Education,Surat,Delhi
MER102093,Travel,Ahmedabad,Karnataka
MER102094,Retail,Surat,Rajasthan
MER102095,Healthcare,Pune,Gujarat
MER102096,Travel,Kolkata,West Bengal
MER102097,Entertainment,Ahmedabad,Rajasthan
MER102098,Travel,Surat,Gujarat
MER102099,Fuel,Noida,Tamil Nadu
MER102100,Travel,Nagpur,Tamil Nadu
MER102101,Food & Dining,Ahmedabad,Uttar Pradesh
MER102102,Entertainment,Ahmedabad,West Bengal
MER102103,Healthcare,Nagpur,West Bengal
MER102104,Education,Lucknow,West Bengal
MER102105,Travel,Mysuru,Karnataka
MER102106,E-commerce,Chennai,Karnataka
MER102107,E-commerce,Hyderabad,Tamil Nadu
MER102108,Utilities,New Delhi,West Bengal
MER102109,Grocery,Kolkata,Delhi
MER102110,Food & Dining,Mysuru,Delhi
MER102111,Retail,Jaipur,Delhi
MER102112,Grocery,Bengaluru,Tamil Nadu
MER102113,Grocery,Kolkata,Uttar Pradesh
MER102114,Utilities,Surat,Kerala
MER102115,Grocery,Noida,Tamil Nadu
MER102116,Entertainment,Chennai,West Bengal
MER102117,Travel,Noida,Tamil Nadu
MER102118,Healthcare,New Delhi,Gujarat
MER102119,Entertainment,Mysuru,Delhi
MER102120,Retail,Lucknow,Maharashtra
MER102121,Food & Dining,Bengaluru,Kerala
MER102122,Grocery,Surat,Maharashtra
MER102123,Fuel,Chennai,Delhi
MER102124,Education,Kochi,Uttar Pradesh
MER102125,Fuel,Hyderabad,Tamil Nadu
MER102126,Grocery,Surat,Maharashtra
MER102127,Retail,Nagpur,Gujarat
MER102128,Food & Dining,Nagpur,West Bengal
MER102129,Retail,Mysuru,Rajasthan
MER102130,Utilities,Ahmedabad,Uttar Pradesh
MER102131,Retail,Pune,Rajasthan
MER102132,Utilities,Surat,West Bengal
MER102133,Utilities,New Delhi,Gujarat
MER102134,Utilities,Jaipur,Kerala
MER102135,Travel,Mumbai,Telangana
MER102136,Food & Dining,Jaipur,Gujarat
MER102137,Grocery,Hyderabad,Delhi
MER102138,Entertainment,Hyderabad,Karnataka
MER102139,Education,Lucknow,Tamil Nadu
MER102140,Food & Dining,Hyderabad,Kerala
MER102141,Food & Dining,Mumbai,Uttar Pradesh
MER102142,Retail,Bengaluru,Maharashtra
MER102143,Grocery,Ahmedabad,Delhi
MER102144,Food & Dining,Hyderabad,Kerala
MER102145,Education,Bengaluru,Kerala
MER102146,Food & Dining,Mysuru,Delhi
MER102147,Retail,New Delhi,West Bengal
MER102148,Retail,Noida,Uttar Pradesh
MER102149,Healthcare,Lucknow,Tamil Nadu
MER102150,Travel,Mysuru,Delhi
MER102151,E-commerce,Jaipur,Karnataka
MER102152,Education,New Delhi,Tamil Nadu
MER102153,Utilities,Chennai,Gujarat
MER102154,Food & Dining,Nagpur,Delhi
MER102155,Utilities,Ahmedabad,Telangana
MER102156,Fuel,Lucknow,Gujarat
MER102157,Food & Dining,Surat,Telangana
MER102158,Healthcare,Kolkata,Karnataka
MER102159,Fuel,Kochi,Telangana
MER102160,Education,Chennai,Delhi
MER102161,Food & Dining,Ahmedabad,Delhi
MER102162,Retail,Nagpur,Gujarat
MER102163,Utilities,Hyderabad,Gujarat
MER102164,Food & Dining,Nagpur,Delhi
MER102165,E-commerce,Bengaluru,Kerala
MER102166,Entertainment,Jaipur,Maharashtra
MER102167,Food & Dining,Jaipur,Maharashtra
MER102168,Entertainment,Ahmedabad,Rajasthan
MER102169,Retail,Bengaluru,Karnataka
MER102170,Education,Mysuru,Tamil Nadu
MER102171,Retail,Pune,West Bengal
MER102172,Food & Dining,New Delhi,Delhi
MER102173,Fuel,Chennai,Rajasthan
MER102174,Travel,Pune,Karnataka
MER102175,E-commerce,Surat,West Bengal
MER102176,E-commerce,Kolkata,Gujarat
MER102177,Education,Ahmedabad,Gujarat
MER102178,Retail,Kolkata,Gujarat
MER102179,Healthcare,Noida,Uttar Pradesh
MER102180,Food & Dining,Bengaluru,Gujarat
MER102181,Utilities,Bengaluru,Gujarat
MER102182,Utilities,Bengaluru,Telangana
MER102183,Utilities,Bengaluru,Gujarat
MER102184,Grocery,Bengaluru,Tamil Nadu
MER102185,Fuel,Chennai,Gujarat
MER102186,Food & Dining,Mysuru,Karnataka
MER102187,E-commerce,Bengaluru,Tamil Nadu
MER102188,Healthcare,New Delhi,Kerala
MER102189,Retail,New Delhi,Karnataka
MER102190,Grocery,Lucknow,Tamil Nadu
MER102191,E-commerce,Nagpur,Tamil Nadu
MER102192,Travel,Jaipur,Kerala
MER102193,Fuel,Jaipur,Tamil Nadu
MER102194,Retail,Noida,Kerala
MER102195,Utilities,Kolkata,Uttar Pradesh
MER102196,Utilities,Mumbai,Maharashtra
MER102197,Healthcare,Chennai,Kerala
MER102198,Utilities,Jaipur,Tamil Nadu
MER102199,Grocery,Mysuru,Rajasthan
MER102200,Retail,Hyderabad,Delhi
MER102201,Food & Dining,New Delhi,Tamil Nadu
MER102202,Fuel,Lucknow,Tamil Nadu
MER102203,Utilities,Bengaluru,Kerala
MER102204,Entertainment,New Delhi,Karnataka
MER102205,Food & Dining,Ahmedabad,Rajasthan
MER102206,Travel,Mumbai,Delhi
MER102207,Retail,Lucknow,Karnataka
MER102208,Healthcare,Mumbai,West Bengal
MER102209,Healthcare,Chennai,Gujarat
MER102210,Travel,Ahmedabad,Telangana
MER102211,Education,Surat,Rajasthan
MER102212,Healthcare,New Delhi,Rajasthan
MER102213,Healthcare,Chennai,Uttar Pradesh
MER102214,Utilities,Lucknow,Gujarat
MER102215,Grocery,Lucknow,Delhi
MER102216,Retail,Mysuru,Kerala
MER102217,Food & Dining,Bengaluru,Gujarat
MER102218,E-commerce,Jaipur,Delhi
MER102219,Retail,Pune,Maharashtra
MER102220,Education,Noida,Delhi
MER102221,Retail,Kolkata,Delhi
MER102222,Utilities,Jaipur,Kerala
MER102223,Healthcare,Kolkata,Telangana
MER102224,Grocery,New Delhi,Gujarat
MER102225,Grocery,Noida,Delhi
MER102226,Grocery,Mumbai,Rajasthan
MER102227,Utilities,New Delhi,Uttar Pradesh
MER102228,Healthcare,Hyderabad,Gujarat
MER102229,Travel,New Delhi,Tamil Nadu
MER102230,Travel,Bengaluru,Tamil Nadu
MER102231,Retail,Kochi,Telangana
MER102232,Fuel,Mumbai,Uttar Pradesh
MER102233,Healthcare,Surat,Rajasthan
MER102234,Education,Kolkata,Tamil Nadu
MER102235,Grocery,Nagpur,Kerala
MER102236,Grocery,Mysuru,West Bengal
MER102237,Retail,Jaipur,Karnataka
MER102238,Fuel,Nagpur,Telangana
MER102239,Retail,Bengaluru,Maharashtra
MER102240,Grocery,Chennai,Kerala
MER102241,Fuel,Ahmedabad,Maharashtra
MER102242,E-commerce,Hyderabad,Maharashtra
MER102243,Food & Dining,Surat,Karnataka
MER102244,Fuel,Jaipur,Tamil Nadu
MER102245,Retail,Pune,Karnataka
MER102246,Utilities,Hyderabad,Telangana
MER102247,Entertainment,Chennai,Maharashtra
MER102248,Travel,Jaipur,Uttar Pradesh
MER102249,E-commerce,Ahmedabad,Rajasthan
MER102250,Entertainment,Hyderabad,Uttar Pradesh
MER102251,Retail,Mumbai,Rajasthan
MER102252,Healthcare,Chennai,Telangana
MER102253,Food & Dining,Kolkata,Kerala
MER102254,Retail,Chennai,Delhi
MER102255,Fuel,Mumbai,West Bengal
MER102256,Healthcare,Kochi,West Bengal
MER102257,Food & Dining,Mysuru,West Bengal
MER102258,Food & Dining,Mumbai,West Bengal
MER102259,Utilities,Ahmedabad,Delhi
MER102260,Retail,Jaipur,Rajasthan
MER102261,Education,Hyderabad,Kerala
MER102262,Grocery,Surat,Telangana
MER102263,Travel,Kochi,Maharashtra
MER102264,Travel,Ahmedabad,Maharashtra
MER102265,Fuel,Pune,Maharashtra
MER102266,Travel,Bengaluru,Uttar Pradesh
MER102267,Travel,Ahmedabad,Uttar Pradesh
MER102268,Travel,Pune,Rajasthan
MER102269,E-commerce,Mysuru,Rajasthan
MER102270,Travel,Kolkata,Tamil Nadu
MER102271,Utilities,Noida,Tamil Nadu
MER102272,Fuel,Hyderabad,Tamil Nadu
MER102273,Entertainment,Hyderabad,Telangana
MER102274,Food & Dining,Kolkata,Gujarat
MER102275,Fuel,Kochi,Tamil Nadu
MER102276,Grocery,Kolkata,Rajasthan
MER102277,Entertainment,Surat,Delhi
MER102278,Grocery,New Delhi,Karnataka
MER102279,Fuel,Mumbai,Rajasthan
MER102280,Entertainment,Kochi,Uttar Pradesh
MER102281,E-commerce,Bengaluru,Telangana
MER102282,Travel,Kolkata,Telangana
MER102283,Entertainment,Mysuru,Delhi
MER102284,E-commerce,Surat,Tamil Nadu
MER102285,Utilities,Nagpur,Kerala
MER102286,E-commerce,Mumbai,Tamil Nadu
MER102287,Grocery,Surat,West Bengal
MER102288,Entertainment,Nagpur,Telangana
MER102289,Education,Ahmedabad,Telangana
MER102290,Grocery,Mumbai,Gujarat
MER102291,Healthcare,New Delhi,Telangana
MER102292,Fuel,Kochi,Delhi
MER102293,Entertainment,Mumbai,Uttar Pradesh
MER102294,Utilities,Noida,West Bengal
MER102295,E-commerce,Chennai,Tamil Nadu
MER102296,Utilities,Bengaluru,Gujarat
MER102297,Education,Hyderabad,West Bengal
MER102298,Grocery,Mumbai,Telangana
MER102299,Healthcare,Jaipur,Gujarat
MER102300,Healthcare,Kolkata,Delhi
MER102301,Fuel,Kochi,Uttar Pradesh
MER102302,Entertainment,Pune,Karnataka
MER102303,Travel,Mumbai,Tamil Nadu
MER102304,E-commerce,Ahmedabad,Rajasthan
MER102305,Healthcare,Mumbai,Maharashtra
MER102306,Food & Dining,Mumbai,Gujarat
MER102307,Fuel,Pune,Delhi
MER102308,Utilities,Mumbai,Rajasthan
MER102309,Food & Dining,Kolkata,Maharashtra
MER102310,E-commerce,Hyderabad,Tamil Nadu
MER102311,Travel,Noida,Telangana
MER102312,Utilities,Surat,Rajasthan
MER102313,Travel,Mysuru,Karnataka
MER102314,E-commerce,Bengaluru,Maharashtra
MER102315,Retail,Noida,Kerala
MER102316,Entertainment,Nagpur,West Bengal
MER102317,Education,Kolkata,West Bengal
MER102318,Education,Mumbai,Uttar Pradesh
MER102319,Retail,Bengaluru,Uttar Pradesh
MER102320,Fuel,Lucknow,Gujarat
MER102321,Utilities,Bengaluru,Rajasthan
MER102322,Travel,Lucknow,Telangana
MER102323,Education,Nagpur,Kerala
MER102324,Grocery,Kolkata,Gujarat
MER102325,Food & Dining,New Delhi,Rajasthan
MER102326,E-commerce,Noida,Uttar Pradesh
MER102327,E-commerce,Bengaluru,Uttar Pradesh
MER102328,Grocery,Surat,Rajasthan
MER102329,Fuel,Hyderabad,Gujarat
MER102330,Food & Dining,Mumbai,Telangana
MER102331,Food & Dining,Jaipur,Uttar Pradesh
MER102332,E-commerce,Noida,Gujarat
MER102333,E-commerce,Hyderabad,Uttar Pradesh
MER102334,Retail,Kochi,Tamil Nadu
MER102335,Healthcare,Jaipur,Uttar Pradesh
MER102336,Fuel,Jaipur,Maharashtra
MER102337,Fuel,Pune,Tamil Nadu
MER102338,Entertainment,Lucknow,Maharashtra
MER102339,Entertainment,Chennai,Maharashtra
MER102340,Healthcare,Mysuru,Tamil Nadu
MER102341,Fuel,Noida,Kerala
MER102342,Food & Dining,Pune,Maharashtra
MER102343,Healthcare,Hyderabad,Uttar Pradesh
MER102344,Fuel,Lucknow,Kerala
MER102345,Fuel,Hyderabad,Uttar Pradesh
MER102346,Retail,Ahmedabad,Maharashtra
MER102347,Retail,Mumbai,West Bengal
MER102348,Education,Bengaluru,Kerala
MER102349,Food & Dining,Chennai,Telangana
MER102350,Grocery,New Delhi,Karnataka
MER102351,Education,Pune,Telangana
MER102352,Healthcare,Surat,Maharashtra
MER102353,Education,Pune,Rajasthan
MER102354,Travel,Surat,Tamil Nadu
MER102355,E-commerce,Pune,West Bengal
MER102356,Grocery,Surat,Kerala
MER102357,E-commerce,Kolkata,Kerala
MER102358,Travel,Pune,Karnataka
MER102359,E-commerce,Nagpur,West Bengal
MER102360,Healthcare,Ahmedabad,Uttar Pradesh
MER102361,Travel,Bengaluru,Telangana
MER102362,Travel,Noida,Gujarat
MER102363,Grocery,Kochi,Karnataka
MER102364,Fuel,Nagpur,Kerala
MER102365,Education,Ahmedabad,Uttar Pradesh
MER102366,Utilities,Hyderabad,Maharashtra
MER102367,Food & Dining,Ahmedabad,Telangana
MER102368,E-commerce,Hyderabad,Tamil Nadu
MER102369,E-commerce,Chennai,Gujarat
MER102370,Travel,Mysuru,Rajasthan
MER102371,Entertainment,Chennai,Uttar Pradesh
MER102372,Fuel,Chennai,Uttar Pradesh
MER102373,Education,Mysuru,Gujarat
MER102374,Retail,Surat,Gujarat
MER102375,Grocery,Pune,Telangana
MER102376,Grocery,New Delhi,Maharashtra
MER102377,Healthcare,Pune,Kerala
MER102378,Education,Kochi,Karnataka
MER102379,Utilities,Mumbai,Rajasthan
MER102380,Food & Dining,Chennai,Tamil Nadu
MER102381,Retail,Bengaluru,Kerala
MER102382,E-commerce,Pune,Uttar Pradesh
MER102383,Travel,Hyderabad,Tamil Nadu
MER102384,E-commerce,Chennai,Rajasthan
MER102385,Entertainment,Hyderabad,Telangana
MER102386,Entertainment,Bengaluru,Maharashtra
MER102387,Fuel,Chennai,Rajasthan
MER102388,Food & Dining,Bengaluru,West Bengal
MER102389,Retail,Jaipur,Maharashtra
MER102390,Entertainment,Kochi,Uttar Pradesh
MER102391,Travel,Jaipur,Karnataka
MER102392,Food & Dining,Kolkata,Tamil Nadu
MER102393,Grocery,Nagpur,Maharashtra
MER102394,Fuel,Ahmedabad,Rajasthan
MER102395,Education,Surat,Delhi
MER102396,Grocery,Jaipur,Delhi
MER102397,Travel,Mysuru,Kerala
MER102398,Fuel,Hyderabad,Karnataka
MER102399,Fuel,Mysuru,Telangana
MER102400,Education,Mumbai,Telangana
MER102401,Entertainment,Hyderabad,Tamil Nadu
MER102402,Entertainment,Mysuru,Maharashtra
MER102403,Education,Mysuru,Maharashtra
MER102404,Education,Kochi,Tamil Nadu
MER102405,Travel,Mumbai,Delhi
MER102406,Grocery,Jaipur,Rajasthan
MER102407,Healthcare,Kochi,Uttar Pradesh
MER102408,Utilities,Chennai,West Bengal
MER102409,Healthcare,Bengaluru,Rajasthan
MER102410,Travel,Pune,Gujarat
MER102411,E-commerce,Surat,West Bengal
MER102412,Travel,Mumbai,Karnataka
MER102413,Grocery,Pune,Karnataka
MER102414,Fuel,Nagpur,Maharashtra
MER102415,Food & Dining,Kochi,West Bengal
MER102416,Food & Dining,Nagpur,Uttar Pradesh
MER102417,Utilities,Mysuru,Maharashtra
MER102418,Grocery,Noida,Tamil Nadu
MER102419,Education,Nagpur,Tamil Nadu
MER102420,Travel,Noida,Tamil Nadu
MER102421,Healthcare,Nagpur,Delhi
MER102422,Fuel,Mumbai,Karnataka
MER102423,Food & Dining,Surat,Gujarat
MER102424,Food & Dining,Mysuru,Kerala
MER102425,Grocery,Surat,Karnataka
MER102426,Utilities,Mumbai,West Bengal
MER102427,Education,Chennai,Delhi
MER102428,Education,Mumbai,Karnataka
MER102429,Travel,Nagpur,Delhi
MER102430,Travel,Lucknow,Maharashtra
MER102431,Fuel,Jaipur,Kerala
MER102432,Grocery,Surat,West Bengal
MER102433,Fuel,Mumbai,Tamil Nadu
MER102434,Retail,Ahmedabad,West Bengal
MER102435,Entertainment,Mysuru,Delhi
MER102436,Education,Noida,Karnataka
MER102437,Grocery,Lucknow,Maharashtra
MER102438,Food & Dining,Nagpur,Telangana
MER102439,Healthcare,Kolkata,Maharashtra
MER102440,Food & Dining,Surat,Telangana
MER102441,Travel,Jaipur,Delhi
MER102442,Travel,Ahmedabad,Delhi
MER102443,Food & Dining,Pune,Telangana
MER102444,Entertainment,Lucknow,Uttar Pradesh
MER102445,Grocery,Jaipur,Kerala
MER102446,Grocery,Jaipur,Tamil Nadu
MER102447,Healthcare,Chennai,Uttar Pradesh
MER102448,Utilities,New Delhi,Tamil Nadu
MER102449,Food & Dining,Hyderabad,Delhi
MER102450,Food & Dining,Pune,Telangana
MER102451,Travel,Lucknow,West Bengal
MER102452,Entertainment,Pune,Rajasthan
MER102453,Food & Dining,Noida,Rajasthan
MER102454,E-commerce,Mumbai,Telangana
MER102455,Healthcare,Jaipur,Tamil Nadu
MER102456,Travel,Lucknow,Kerala
MER102457,Food & Dining,Bengaluru,Gujarat
MER102458,Grocery,Jaipur,Gujarat
MER102459,Entertainment,Mysuru,Kerala
MER102460,Fuel,Noida,Rajasthan
MER102461,Utilities,Chennai,West Bengal
MER102462,Fuel,Chennai,Gujarat
MER102463,Fuel,Noida,Telangana
MER102464,Food & Dining,Pune,West Bengal
MER102465,E-commerce,Ahmedabad,Telangana
MER102466,Healthcare,New Delhi,Kerala
MER102467,Utilities,Mysuru,Rajasthan
MER102468,Education,Noida,Kerala
MER102469,Fuel,Kochi,Delhi
MER102470,E-commerce,Lucknow,Kerala
MER102471,Entertainment,Bengaluru,Uttar Pradesh
MER102472,Grocery,Jaipur,Karnataka
MER102473,E-commerce,Kochi,Tamil Nadu
MER102474,Grocery,New Delhi,West Bengal
MER102475,Fuel,Hyderabad,Uttar Pradesh
MER102476,Utilities,Pune,Gujarat
MER102477,Fuel,Bengaluru,Gujarat
MER102478,Grocery,Mumbai,Karnataka
MER102479,Grocery,New Delhi,Telangana
MER102480,Entertainment,Chennai,Maharashtra
MER102481,Education,Mysuru,Telangana
MER102482,Travel,Chennai,Gujarat
MER102483,Grocery,Surat,Telangana
MER102484,Education,Lucknow,West Bengal
MER102485,Entertainment,Surat,West Bengal
MER102486,Retail,New Delhi,Uttar Pradesh
MER102487,Utilities,Kolkata,Maharashtra
MER102488,Utilities,Surat,Delhi
MER102489,Education,Bengaluru,Gujarat
MER102490,Education,Pune,West Bengal
MER102491,E-commerce,Ahmedabad,Gujarat
MER102492,Food & Dining,Kolkata,Rajasthan
MER102493,Food & Dining,Bengaluru,Karnataka
MER102494,E-commerce,Hyderabad,Rajasthan
MER102495,Education,Kolkata,West Bengal
