Transaction_ID,Customer_ID,Merchant_ID,Transaction_Date,Transaction_Amount,Payment_Method,Channel,Transaction_Status,Transaction_Fee,Currency
TXN10145030,CUST110696,MER100691,26-12-2023,2338.23,UPI,POS,Success,7.01,INR
TXN10145031,CUST102381,MER100296,19-05-2023,1630.36,Wallet,Web,Success,8.15,INR
TXN10145032,CUST109540,MER100650,23-10-2024,1140.35,Credit Card,Mobile App,Success,2.28,INR
TXN10145033,CUST106528,MER102626,17-09-2023,891.5,UPI,Mobile App,Success,2.67,INR
TXN10145034,CUST118385,MER102751,20-02-2023,1473.39,Net Banking,Mobile App,Success,7.37,INR
TXN10145035,CUST119655,MER101718,23-04-2025,784.53,Net Banking,Mobile App,Success,2.35,INR
TXN10145036,CUST111270,MER102384,14-02-2024,2247.57,UPI,Mobile App,Success,6.74,INR
TXN10145037,CUST111389,MER101213,15-12-2024,548.27,UPI,Web,Success,1.1,INR
TXN10145038,CUST116219,MER102253,07-05-2023,392.97,Net Banking,Mobile App,Success,3.14,INR
TXN10145039,CUST108004,MER102526,21-10-2024,978.89,Wallet,Mobile App,Failed,2.94,INR
TXN10145040,CUST103007,MER101341,20-08-2024,1673.03,Credit Card,Mobile App,Success,8.37,INR
TXN10145041,CUST106154,MER101094,13-02-2023,1063.56,UPI,Mobile App,Success,3.19,INR
TXN10145042,CUST103862,MER102835,08-07-2024,328.6,UPI,Mobile App,Success,0.66,INR
TXN10145043,CUST108864,MER102388,31-10-2024,4389.32,UPI,Web,Success,13.17,INR
TXN10145044,CUST115446,MER102090,14-08-2023,1751.87,UPI,Mobile App,Success,3.5,INR
TXN10145045,CUST105478,MER102498,10-02-2023,345.73,UPI,Mobile App,Success,0.69,INR
TXN10145046,CUST101257,MER101550,30-08-2024,2645.75,Credit Card,Web,Success,7.94,INR
TXN10145047,CUST117394,MER100021,11-02-2023,618.24,Debit Card,Mobile App,Declined,3.09,INR
TXN10145048,CUST112134,MER101221,27-08-2025,1458.74,Net Banking,Mobile App,Success,4.38,INR
TXN10145049,CUST104222,MER101106,11-01-2023,754.5,Net Banking,Web,Success,6.04,INR
TXN10145050,CUST113954,MER100018,25-08-2024,449.38,UPI,Mobile App,Success,0.9,INR
TXN10145051,CUST107666,MER100075,12-07-2023,2217.85,Debit Card,Mobile App,Success,17.74,INR
TXN10145052,CUST116358,MER102529,13-09-2025,255.27,Debit Card,POS,Success,0.51,INR
TXN10145053,CUST109847,MER100607,06-08-2025,884.87,Net Banking,POS,Success,1.77,INR
TXN10145054,CUST102838,MER100098,03-11-2024,421.64,UPI,Mobile App,Success,0.84,INR
TXN10145055,CUST114311,MER101166,09-11-2025,587.73,UPI,Mobile App,Success,1.76,INR
TXN10145056,CUST119936,MER102032,09-01-2024,745.04,UPI,Web,Success,3.73,INR
TXN10145057,CUST100678,MER102822,16-05-2024,1008.55,Credit Card,Mobile App,Success,5.04,INR
TXN10145058,CUST101075,MER101448,23-09-2024,326.79,Net Banking,Mobile App,Success,1.63,INR
TXN10145059,CUST101626,MER102740,02-09-2025,565.53,Debit Card,Mobile App,Declined,4.52,INR
TXN10145060,CUST106310,MER100450,19-10-2024,2199.11,UPI,Web,Success,6.6,INR
TXN10145061,CUST105240,MER102682,30-06-2024,931.46,Credit Card,Mobile App,Success,2.79,INR
TXN10145062,CUST115276,MER101313,09-05-2023,804.78,Credit Card,Web,Success,2.41,INR
TXN10145063,CUST108483,MER101487,01-06-2023,1894.84,Debit Card,POS,Success,9.47,INR
TXN10145064,CUST113879,MER102820,07-12-2023,1166.96,UPI,Mobile App,Success,9.34,INR
TXN10145065,CUST107184,MER102460,02-07-2023,1285.12,UPI,Mobile App,Success,6.43,INR
TXN10145066,CUST116583,MER100984,09-09-2024,662.78,UPI,Mobile App,Failed,1.33,INR
TXN10145067,CUST103734,MER100057,29-08-2024,1293.41,Credit Card,Mobile App,Success,2.59,INR
TXN10145068,CUST106510,MER100704,08-09-2024,1492.84,Net Banking,Mobile App,Success,2.99,INR
TXN10145069,CUST114558,MER101663,27-08-2025,345.72,UPI,Mobile App,Success,1.73,INR
TXN10145070,CUST100017,MER100808,10-10-2025,896.53,UPI,Mobile App,Declined,4.48,INR
TXN10145071,CUST114160,MER101819,17-11-2023,337.64,UPI,Mobile App,Success,1.69,INR
TXN10145072,CUST115123,MER100139,10-07-2025,896.01,Credit Card,Mobile App,Success,1.79,INR
TXN10145073,CUST112794,MER101371,21-05-2025,1680.35,UPI,Mobile App,Success,8.4,INR
TXN10145074,CUST105172,MER100723,30-04-2025,1137.58,Debit Card,Mobile App,Success,9.1,INR
TXN10145075,CUST110786,MER102915,07-11-2023,2281.4,Debit Card,Mobile App,Success,6.84,INR
TXN10145076,CUST107568,MER102271,02-03-2023,236.1,Credit Card,Mobile App,Declined,0.71,INR
TXN10145077,CUST104877,MER101143,28-11-2025,1472.26,UPI,Web,Success,4.42,INR
TXN10145078,CUST112728,MER102012,23-03-2024,527.19,Credit Card,Web,Success,1.05,INR
TXN10145079,CUST100371,MER102379,21-07-2025,888.83,UPI,Mobile App,Success,4.44,INR
TXN10145080,CUST108947,MER100642,30-06-2023,1720.87,UPI,Mobile App,Success,3.44,INR
TXN10145081,CUST106166,MER101298,20-12-2023,543.31,Credit Card,POS,Success,1.09,INR
TXN10145082,CUST109913,MER101360,29-07-2023,324.54,Net Banking,POS,Success,0.97,INR
TXN10145083,CUST109385,MER100532,22-12-2023,567.75,UPI,Mobile App,Success,1.14,INR
TXN10145084,CUST109408,MER102400,10-05-2025,440.81,UPI,Mobile App,Success,1.32,INR
TXN10145085,CUST119068,MER102518,04-03-2025,1180.22,UPI,POS,Success,3.54,INR
TXN10145086,CUST118451,MER102230,25-06-2025,460.11,UPI,Mobile App,Failed,2.3,INR
TXN10145087,CUST103025,MER101064,02-03-2025,1137.92,UPI,Web,Success,3.41,INR
TXN10145088,CUST110426,MER101857,10-08-2024,663.11,Debit Card,Mobile App,Success,1.99,INR
TXN10145089,CUST101595,MER101248,20-03-2023,522.99,Debit Card,Mobile App,Success,4.18,INR
TXN10145090,CUST115950,MER101667,22-03-2023,870.31,UPI,Web,Success,1.74,INR
TXN10145091,CUST114229,MER101884,19-11-2024,785.94,UPI,Web,Failed,2.36,INR
TXN10145092,CUST117690,MER102785,05-10-2025,1306.51,UPI,Mobile App,Success,2.61,INR
TXN10145093,CUST106690,MER101025,13-04-2024,2406.37,Debit Card,Mobile App,Success,7.22,INR
TXN10145094,CUST106164,MER101799,22-06-2025,3796.86,UPI,Mobile App,Success,18.98,INR
TXN10145095,CUST110829,MER102917,04-12-2024,567.39,Debit Card,Web,Success,4.54,INR
TXN10145096,CUST106556,MER100092,08-05-2025,913.04,Wallet,Mobile App,Success,1.83,INR
TXN10145097,CUST106048,MER101813,01-02-2023,750.9,Wallet,Web,Success,2.25,INR
TXN10145098,CUST104686,MER100081,10-09-2025,409.28,UPI,Web,Success,1.23,INR
TXN10145099,CUST115384,MER102999,24-10-2024,1450.39,Credit Card,Mobile App,Success,7.25,INR
TXN10145100,CUST115237,MER101458,01-09-2024,971.44,Wallet,Mobile App,Success,1.94,INR
TXN10145101,CUST119974,MER100161,30-07-2025,854.31,UPI,Web,Success,4.27,INR
TXN10145102,CUST119941,MER101663,06-04-2025,4224.23,UPI,Mobile App,Success,21.12,INR
TXN10145103,CUST109549,MER100682,12-09-2025,377.27,Wallet,Mobile App,Success,1.13,INR
TXN10145104,CUST106994,MER100697,14-06-2024,2004.39,Debit Card,Web,Declined,16.04,INR
TXN10145105,CUST102284,MER101874,24-05-2023,162.44,UPI,POS,Success,0.32,INR
TXN10145106,CUST111556,MER102515,20-09-2024,800.8,Credit Card,Mobile App,Failed,4,INR
TXN10145107,CUST110445,MER101505,22-02-2025,869.68,Credit Card,Mobile App,Success,1.74,INR
TXN10145108,CUST106525,MER102616,08-08-2023,879.08,Wallet,Mobile App,Success,1.76,INR
TXN10145109,CUST112024,MER101699,12-09-2023,797.79,UPI,Mobile App,Success,2.39,INR
TXN10145110,CUST114155,MER102143,31-12-2024,875.68,UPI,Mobile App,Success,1.75,INR
TXN10145111,CUST101856,MER100008,06-08-2024,1864.4,UPI,Mobile App,Success,5.59,INR
TXN10145112,CUST103975,MER101787,25-03-2024,1317.35,UPI,Mobile App,Success,6.59,INR
TXN10145113,CUST117995,MER100445,21-07-2024,870.71,Credit Card,Mobile App,Success,4.35,INR
TXN10145114,CUST101629,MER102811,18-07-2023,1031.52,Credit Card,Web,Success,5.16,INR
TXN10145115,CUST106073,MER100890,29-07-2024,1711.5,UPI,Web,Success,3.42,INR
TXN10145116,CUST110048,MER102302,05-12-2024,2277.42,UPI,Web,Success,18.22,INR
TXN10145117,CUST100498,MER101137,17-05-2023,894.28,Debit Card,POS,Success,1.79,INR
TXN10145118,CUST102555,MER101838,23-04-2023,1460.78,UPI,Mobile App,Success,2.92,INR
TXN10145119,CUST110620,MER101551,03-09-2025,3994.6,UPI,Mobile App,Success,7.99,INR
TXN10145120,CUST119093,MER101185,03-07-2023,2272.86,UPI,Mobile App,Success,6.82,INR
TXN10145121,CUST101723,MER102095,23-02-2025,478.38,Credit Card,Mobile App,Success,2.39,INR
TXN10145122,CUST108020,MER102767,25-05-2024,2221.94,Net Banking,Mobile App,Success,17.78,INR
TXN10145123,CUST100939,MER102555,14-02-2025,1877.27,UPI,Mobile App,Success,5.63,INR
TXN10145124,CUST106169,MER101739,27-06-2024,1419.44,Credit Card,Mobile App,Success,7.1,INR
TXN10145125,CUST113070,MER101305,06-08-2025,322.98,UPI,Mobile App,Success,0.97,INR
TXN10145126,CUST117034,MER102537,05-01-2024,1145.12,Debit Card,Mobile App,Success,5.73,INR
TXN10145127,CUST115813,MER102034,09-03-2023,1197.77,UPI,Web,Success,5.99,INR
TXN10145128,CUST104961,MER102393,21-06-2024,660.96,Net Banking,Mobile App,Success,1.98,INR
TXN10145129,CUST108577,MER100953,25-07-2024,646.43,Net Banking,POS,Success,1.29,INR
TXN10145130,CUST117490,MER101978,12-02-2023,417.68,Debit Card,Web,Declined,0.84,INR
TXN10145131,CUST114734,MER100427,28-09-2023,2362.91,Debit Card,Web,Success,11.81,INR
TXN10145132,CUST106224,MER102431,11-09-2025,1147.87,UPI,Mobile App,Success,3.44,INR
TXN10145133,CUST115645,MER101946,15-01-2025,424.73,Debit Card,Web,Success,0.85,INR
TXN10145134,CUST100739,MER100194,04-09-2025,1783.77,UPI,Mobile App,Success,8.92,INR
TXN10145135,CUST101259,MER102404,25-03-2024,1327.15,UPI,Mobile App,Success,6.64,INR
TXN10145136,CUST112820,MER101026,01-09-2025,1015.45,UPI,Mobile App,Success,2.03,INR
TXN10145137,CUST101572,MER101955,19-09-2024,1396.35,UPI,Web,Success,4.19,INR
TXN10145138,CUST117604,MER100992,03-07-2025,577.43,UPI,POS,Success,1.73,INR
TXN10145139,CUST109284,MER102524,05-12-2025,1311.2,UPI,Web,Success,2.62,INR
TXN10145140,CUST119360,MER100189,07-12-2023,342.9,Debit Card,POS,Success,1.03,INR
TXN10145141,CUST102442,MER102158,13-02-2025,1710.46,Credit Card,POS,Success,13.68,INR
TXN10145142,CUST115183,MER100355,24-02-2025,1435.97,Net Banking,Web,Success,4.31,INR
TXN10145143,CUST100593,MER102627,13-07-2025,791.23,Debit Card,Mobile App,Success,2.37,INR
TXN10145144,CUST111771,MER101558,26-01-2024,2910.32,UPI,Mobile App,Success,5.82,INR
TXN10145145,CUST107832,MER101048,19-03-2023,1902.49,UPI,Mobile App,Success,5.71,INR
TXN10145146,CUST104110,MER100663,23-07-2025,439.41,Credit Card,Mobile App,Success,0.88,INR
TXN10145147,CUST102911,MER102226,04-03-2025,1653.82,Credit Card,Web,Success,3.31,INR
TXN10145148,CUST102858,MER100328,14-04-2024,1093.38,UPI,Mobile App,Success,3.28,INR
TXN10145149,CUST107674,MER100316,04-10-2023,987.05,UPI,Mobile App,Success,4.94,INR
TXN10145150,CUST117520,MER101653,28-08-2023,897.57,UPI,Mobile App,Success,1.8,INR
TXN10145151,CUST101839,MER100502,03-11-2023,854.81,Net Banking,Web,Success,6.84,INR
TXN10145152,CUST114223,MER102210,07-01-2023,1417.37,Debit Card,Mobile App,Success,7.09,INR
TXN10145153,CUST102481,MER100846,05-12-2024,1216.26,Credit Card,Web,Success,3.65,INR
TXN10145154,CUST105748,MER101065,22-05-2024,476.28,UPI,POS,Success,1.43,INR
TXN10145155,CUST108568,MER100962,27-11-2023,580.11,Credit Card,Web,Success,1.74,INR
TXN10145156,CUST112660,MER102181,08-02-2025,1186.43,UPI,Web,Success,5.93,INR
TXN10145157,CUST112293,MER102047,28-02-2025,850.95,UPI,Mobile App,Success,1.7,INR
TXN10145158,CUST118701,MER101289,03-09-2024,917.96,UPI,Mobile App,Success,1.84,INR
TXN10145159,CUST101426,MER101118,11-03-2023,667.06,UPI,Mobile App,Success,2,INR
TXN10145160,CUST108459,MER101613,04-12-2025,387.87,UPI,Web,Success,0.78,INR
TXN10145161,CUST118215,MER101218,06-05-2024,702.11,UPI,Mobile App,Success,2.11,INR
TXN10145162,CUST109130,MER101676,08-06-2024,1915.79,Wallet,Mobile App,Success,5.75,INR
TXN10145163,CUST107223,MER102476,06-08-2025,906.12,Credit Card,Web,Failed,7.25,INR
TXN10145164,CUST112061,MER101830,30-01-2025,864.69,UPI,POS,Success,4.32,INR
TXN10145165,CUST104829,MER102053,29-01-2025,661.38,Net Banking,Web,Success,3.31,INR
TXN10145166,CUST116965,MER101610,05-06-2025,1145.38,UPI,Web,Success,2.29,INR
TXN10145167,CUST112337,MER102765,19-12-2025,676.04,UPI,Web,Success,1.35,INR
TXN10145168,CUST105398,MER100302,05-02-2024,711.84,UPI,Mobile App,Success,1.42,INR
TXN10145169,CUST101749,MER101781,12-04-2024,403.98,Debit Card,Mobile App,Success,2.02,INR
TXN10145170,CUST101529,MER101155,11-06-2025,471.65,Credit Card,Web,Success,2.36,INR
TXN10145171,CUST105243,MER101308,20-03-2023,859.43,UPI,Mobile App,Success,1.72,INR
TXN10145172,CUST104590,MER101337,26-11-2023,501.66,UPI,POS,Success,1,INR
TXN10145173,CUST110745,MER100133,22-04-2024,752.65,Credit Card,Mobile App,Success,2.26,INR
TXN10145174,CUST109172,MER102975,26-04-2023,650.04,Debit Card,Mobile App,Success,1.3,INR
TXN10145175,CUST100202,MER101150,12-09-2025,629.08,Credit Card,Web,Success,1.26,INR
TXN10145176,CUST101417,MER101787,12-08-2024,691.52,Net Banking,Mobile App,Success,3.46,INR
TXN10145177,CUST119758,MER102194,20-05-2025,1175.85,UPI,Mobile App,Success,3.53,INR
TXN10145178,CUST118413,MER100985,10-10-2025,1049.08,UPI,Mobile App,Declined,8.39,INR
TXN10145179,CUST112558,MER102040,05-09-2024,3162.34,Debit Card,Web,Success,6.32,INR
TXN10145180,CUST100105,MER100055,12-09-2023,1357.39,UPI,Mobile App,Success,2.71,INR
TXN10145181,CUST111329,MER101843,23-11-2023,513.27,UPI,Web,Success,2.57,INR
TXN10145182,CUST106716,MER102343,12-02-2024,1100.6,UPI,Mobile App,Success,2.2,INR
TXN10145183,CUST119602,MER102590,10-10-2023,1088.34,Debit Card,Mobile App,Success,3.27,INR
TXN10145184,CUST108868,MER101690,13-11-2024,834.41,Debit Card,Mobile App,Success,4.17,INR
TXN10145185,CUST115834,MER100864,08-09-2025,1769,Wallet,Mobile App,Success,5.31,INR
TXN10145186,CUST100919,MER100565,26-05-2023,1863.07,Debit Card,Mobile App,Success,3.73,INR
TXN10145187,CUST114063,MER100302,06-08-2025,2028.39,Wallet,Mobile App,Success,10.14,INR
TXN10145188,CUST105078,MER100097,10-06-2024,1869.51,UPI,Mobile App,Success,9.35,INR
TXN10145189,CUST100851,MER101978,09-06-2024,718.48,UPI,Mobile App,Success,1.44,INR
TXN10145190,CUST108330,MER101496,02-12-2023,1484.08,Debit Card,Mobile App,Success,4.45,INR
TXN10145191,CUST108697,MER102694,25-03-2025,474.57,UPI,Web,Success,1.42,INR
TXN10145192,CUST113560,MER101654,24-10-2025,1072.68,Debit Card,Mobile App,Success,5.36,INR
TXN10145193,CUST109610,MER101522,18-01-2025,1595.8,Credit Card,Mobile App,Success,4.79,INR
TXN10145194,CUST108222,MER100365,01-05-2024,505.42,UPI,Mobile App,Success,1.52,INR
TXN10145195,CUST103425,MER100427,28-03-2025,661.32,Debit Card,Web,Success,3.31,INR
TXN10145196,CUST118314,MER102911,18-04-2023,1200.26,Credit Card,Web,Success,6,INR
TXN10145197,CUST111791,MER102611,27-11-2025,2480.8,Credit Card,Mobile App,Success,19.85,INR
TXN10145198,CUST101412,MER100362,08-12-2024,964.4,Credit Card,Mobile App,Success,2.89,INR
TXN10145199,CUST106009,MER101121,14-09-2025,1164.98,Net Banking,Web,Success,5.82,INR
TXN10145200,CUST108732,MER100838,23-10-2023,470.89,Credit Card,Mobile App,Success,0.94,INR
TXN10145201,CUST107983,MER101436,02-01-2025,1716.9,UPI,Mobile App,Success,3.43,INR
TXN10145202,CUST117549,MER102780,08-12-2025,1716.91,UPI,Mobile App,Success,5.15,INR
TXN10145203,CUST115861,MER102202,11-12-2025,595.42,UPI,Web,Failed,1.19,INR
TXN10145204,CUST115518,MER102180,19-08-2025,2104.22,Wallet,Mobile App,Failed,10.52,INR
TXN10145205,CUST109233,MER100330,24-07-2024,4016.25,UPI,Web,Success,20.08,INR
TXN10145206,CUST116256,MER100833,02-12-2025,610.5,UPI,Mobile App,Success,1.83,INR
TXN10145207,CUST115134,MER100720,30-10-2023,1666.54,Credit Card,Mobile App,Success,8.33,INR
TXN10145208,CUST113631,MER100029,23-01-2023,859.09,Net Banking,Mobile App,Success,1.72,INR
TXN10145209,CUST110110,MER100119,30-10-2025,1767.82,Wallet,Mobile App,Success,5.3,INR
TXN10145210,CUST106563,MER101813,10-07-2025,1120.92,Debit Card,Mobile App,Success,3.36,INR
TXN10145211,CUST112314,MER102891,03-05-2025,3027.43,Net Banking,POS,Success,24.22,INR
TXN10145212,CUST104552,MER102188,16-10-2023,648.45,Debit Card,Mobile App,Success,1.95,INR
TXN10145213,CUST114613,MER101863,07-09-2023,582.85,UPI,POS,Success,1.17,INR
TXN10145214,CUST105133,MER100767,23-10-2025,807.69,Debit Card,Mobile App,Success,2.42,INR
TXN10145215,CUST116017,MER102188,21-03-2023,371.83,Net Banking,Web,Success,1.12,INR
TXN10145216,CUST106897,MER100043,24-03-2024,839.5,Net Banking,Mobile App,Success,2.52,INR
TXN10145217,CUST112945,MER100020,12-07-2025,1347.67,Credit Card,Mobile App,Declined,4.04,INR
TXN10145218,CUST106672,MER101817,26-05-2023,1216.91,UPI,Mobile App,Declined,2.43,INR
TXN10145219,CUST117512,MER101262,25-04-2023,1359.96,UPI,Mobile App,Success,4.08,INR
TXN10145220,CUST112681,MER102674,24-10-2025,2548.37,UPI,POS,Success,12.74,INR
TXN10145221,CUST118495,MER102111,24-05-2023,1858.59,UPI,Web,Success,3.72,INR
TXN10145222,CUST117573,MER101997,19-11-2023,843.62,Credit Card,Mobile App,Success,2.53,INR
TXN10145223,CUST102249,MER100409,24-10-2025,1978.38,Debit Card,Mobile App,Success,5.94,INR
TXN10145224,CUST113877,MER102174,26-10-2024,1260.36,UPI,Mobile App,Success,2.52,INR
TXN10145225,CUST117106,MER100615,23-07-2024,702.25,Credit Card,Mobile App,Success,2.11,INR
TXN10145226,CUST111728,MER100061,21-01-2025,1285.63,Debit Card,Mobile App,Success,3.86,INR
TXN10145227,CUST116201,MER101297,25-11-2023,805.63,UPI,Mobile App,Success,1.61,INR
TXN10145228,CUST118747,MER102762,28-10-2023,521.74,UPI,Web,Success,2.61,INR
TXN10145229,CUST119272,MER102706,14-05-2025,646.81,UPI,Mobile App,Success,1.94,INR
TXN10145230,CUST117360,MER101299,16-12-2024,260.27,UPI,Mobile App,Success,0.52,INR
TXN10145231,CUST102927,MER102557,01-06-2023,314.73,UPI,Mobile App,Success,0.94,INR
TXN10145232,CUST110730,MER100548,07-08-2024,531.42,Credit Card,Web,Success,1.06,INR
TXN10145233,CUST104065,MER100844,21-05-2025,593.81,Credit Card,Web,Success,1.19,INR
TXN10145234,CUST104248,MER100700,01-02-2024,1024.43,Net Banking,POS,Success,2.05,INR
TXN10145235,CUST112199,MER100006,23-10-2024,1438.74,Credit Card,POS,Success,2.88,INR
TXN10145236,CUST112057,MER100181,27-04-2025,917.25,Debit Card,Mobile App,Success,4.59,INR
TXN10145237,CUST108125,MER101004,20-11-2023,1705.78,Net Banking,Web,Success,5.12,INR
TXN10145238,CUST102011,MER101580,10-09-2025,1342.97,Net Banking,Web,Success,6.71,INR
TXN10145239,CUST109479,MER101161,28-01-2024,388.16,UPI,Web,Success,1.16,INR
TXN10145240,CUST106440,MER102319,09-11-2024,672.79,UPI,Mobile App,Success,5.38,INR
TXN10145241,CUST107390,MER100421,13-10-2024,943.8,UPI,Mobile App,Success,7.55,INR
TXN10145242,CUST109303,MER100432,10-02-2023,674.07,Net Banking,POS,Success,2.02,INR
TXN10145243,CUST114776,MER100938,26-08-2025,1974.62,UPI,Mobile App,Success,9.87,INR
TXN10145244,CUST118808,MER101818,12-01-2023,866.09,UPI,Mobile App,Success,6.93,INR
TXN10145245,CUST102358,MER100309,19-02-2023,729.55,Debit Card,Mobile App,Success,1.46,INR
TXN10145246,CUST106965,MER101008,24-01-2025,345.84,UPI,Mobile App,Success,0.69,INR
TXN10145247,CUST115653,MER102030,19-01-2023,909.82,Net Banking,Mobile App,Success,2.73,INR
TXN10145248,CUST111535,MER101188,02-05-2023,829.19,UPI,Mobile App,Success,4.15,INR
TXN10145249,CUST117717,MER102625,13-05-2024,398.31,Wallet,Mobile App,Success,1.99,INR
TXN10145250,CUST110292,MER102716,19-09-2023,689.02,Net Banking,Mobile App,Success,1.38,INR
TXN10145251,CUST115365,MER101937,09-12-2024,1356.29,UPI,Mobile App,Success,10.85,INR
TXN10145252,CUST119991,MER102092,02-06-2023,340.15,Debit Card,Mobile App,Success,0.68,INR
TXN10145253,CUST100766,MER102866,03-11-2023,588.57,UPI,Mobile App,Success,4.71,INR
TXN10145254,CUST107548,MER101848,26-07-2023,1967.55,Wallet,Mobile App,Success,9.84,INR
TXN10145255,CUST106011,MER100449,26-01-2025,1683.37,Credit Card,POS,Success,3.37,INR
TXN10145256,CUST111957,MER101313,28-08-2023,732.42,UPI,Mobile App,Success,3.66,INR
TXN10145257,CUST112613,MER101834,15-09-2025,2318.43,Credit Card,Mobile App,Success,11.59,INR
TXN10145258,CUST105385,MER101820,25-11-2025,913.13,Wallet,Mobile App,Success,1.83,INR
TXN10145259,CUST106837,MER100055,13-01-2024,1088.55,Credit Card,Mobile App,Success,3.27,INR
TXN10145260,CUST118917,MER102907,06-05-2025,1435.43,Debit Card,Mobile App,Success,2.87,INR
TXN10145261,CUST105650,MER100022,06-10-2025,1542.26,Wallet,POS,Success,3.08,INR
TXN10145262,CUST112587,MER100459,04-07-2024,411.78,Credit Card,Mobile App,Success,1.24,INR
TXN10145263,CUST108929,MER101751,21-03-2024,542.55,Net Banking,Mobile App,Success,1.63,INR
TXN10145264,CUST118652,MER102225,07-11-2023,1249.48,UPI,Mobile App,Success,10,INR
TXN10145265,CUST110930,MER101522,25-10-2025,671.73,UPI,Web,Success,3.36,INR
TXN10145266,CUST116157,MER101997,25-08-2025,788.33,UPI,Web,Failed,2.36,INR
TXN10145267,CUST117757,MER102891,15-08-2024,1442.02,Credit Card,Mobile App,Success,2.88,INR
TXN10145268,CUST112267,MER102150,26-02-2023,843.07,UPI,Web,Success,2.53,INR
TXN10145269,CUST108350,MER101643,22-06-2023,1385.46,Credit Card,Mobile App,Success,6.93,INR
TXN10145270,CUST102174,MER101213,23-03-2025,1501.68,UPI,Mobile App,Success,3,INR
TXN10145271,CUST106979,MER102944,15-04-2025,1663.62,Credit Card,Web,Failed,3.33,INR
TXN10145272,CUST110976,MER101912,01-03-2024,598.13,UPI,Mobile App,Success,1.2,INR
TXN10145273,CUST117733,MER102387,22-05-2023,1516.02,UPI,Mobile App,Success,3.03,INR
TXN10145274,CUST105497,MER102858,09-03-2023,781.2,UPI,Mobile App,Success,2.34,INR
TXN10145275,CUST100275,MER100012,15-08-2023,4927.05,Wallet,POS,Success,14.78,INR
TXN10145276,CUST101407,MER102872,17-11-2024,2512.58,Debit Card,Mobile App,Success,7.54,INR
TXN10145277,CUST113566,MER102592,22-02-2025,1659.03,Net Banking,Web,Success,4.98,INR
TXN10145278,CUST104361,MER100578,05-07-2023,489.35,Net Banking,Mobile App,Success,1.47,INR
TXN10145279,CUST104605,MER101887,27-03-2025,1114.44,Debit Card,Mobile App,Success,2.23,INR
TXN10145280,CUST112462,MER102795,30-08-2023,2623.52,Debit Card,Mobile App,Success,20.99,INR
TXN10145281,CUST110341,MER101268,29-01-2023,4425.28,Credit Card,Mobile App,Declined,22.13,INR
TXN10145282,CUST103972,MER102895,18-10-2023,1156.46,UPI,Mobile App,Success,5.78,INR
TXN10145283,CUST109588,MER100705,24-05-2024,163.31,Net Banking,Mobile App,Success,0.49,INR
TXN10145284,CUST110815,MER102097,09-10-2025,1067.2,Credit Card,Mobile App,Success,3.2,INR
TXN10145285,CUST116539,MER101364,09-11-2025,658,Debit Card,Mobile App,Success,3.29,INR
TXN10145286,CUST101648,MER100991,06-05-2025,240.37,UPI,Mobile App,Success,0.72,INR
TXN10145287,CUST100962,MER101784,02-04-2023,647,UPI,Mobile App,Success,1.29,INR
TXN10145288,CUST106175,MER100209,19-08-2024,507.14,UPI,Web,Success,1.01,INR
TXN10145289,CUST100012,MER102439,16-03-2023,736.4,UPI,Mobile App,Success,5.89,INR
TXN10145290,CUST118669,MER101217,01-10-2024,934.41,UPI,Mobile App,Success,1.87,INR
TXN10145291,CUST117562,MER101768,15-08-2025,2115.99,UPI,Web,Success,6.35,INR
TXN10145292,CUST101258,MER102014,22-01-2024,276.44,Wallet,POS,Success,0.55,INR
TXN10145293,CUST102099,MER102293,19-04-2025,606.42,Debit Card,Mobile App,Success,1.82,INR
TXN10145294,CUST112526,MER102645,26-11-2023,1588.85,Credit Card,Mobile App,Success,12.71,INR
TXN10145295,CUST119838,MER102623,15-03-2023,556.2,Net Banking,POS,Success,1.11,INR
TXN10145296,CUST118922,MER102610,26-06-2025,1708.64,Wallet,POS,Failed,8.54,INR
TXN10145297,CUST111744,MER100530,04-10-2025,1146.22,UPI,Mobile App,Success,5.73,INR
TXN10145298,CUST104350,MER102890,16-05-2025,1165.54,Net Banking,Mobile App,Success,5.83,INR
TXN10145299,CUST109982,MER101886,13-09-2024,697.1,UPI,Mobile App,Success,2.09,INR
TXN10145300,CUST114218,MER100978,24-06-2025,910.3,Credit Card,Web,Success,2.73,INR
TXN10145301,CUST119914,MER101631,24-09-2025,326.4,UPI,Web,Success,1.63,INR
TXN10145302,CUST113398,MER100843,15-08-2025,1365.87,Credit Card,POS,Success,6.83,INR
TXN10145303,CUST104310,MER101985,27-07-2024,1208,UPI,Mobile App,Success,2.42,INR
TXN10145304,CUST117421,MER101857,27-03-2024,213.5,UPI,Mobile App,Success,0.64,INR
TXN10145305,CUST115962,MER101727,29-01-2024,518.85,Debit Card,Web,Success,1.04,INR
TXN10145306,CUST106660,MER101824,05-01-2024,1168.72,Debit Card,Mobile App,Success,2.34,INR
TXN10145307,CUST116005,MER100906,07-08-2024,922.11,Net Banking,Mobile App,Success,2.77,INR
TXN10145308,CUST119418,MER100001,08-02-2024,642.4,Debit Card,Mobile App,Failed,5.14,INR
TXN10145309,CUST115537,MER102497,05-07-2023,2655.43,Debit Card,Web,Success,5.31,INR
TXN10145310,CUST106257,MER100876,18-11-2024,874.02,Debit Card,POS,Success,1.75,INR
